# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:50
# parameter: seed = 1896477
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.958,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.958,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.906,     1,  Arrival,before,   1,   0,   0,   0,   1
      22.906,     1,  Arrival, after,   3,   0,   0,   1,   1
      27.447,     3,Finish(2),before,   2,   0,   0,   1,   1
      27.447,     3,Finish(2), after,   2,   0,   0,   1,   0
      45.279,     5,Finish(1),before,   1,   0,   0,   1,   0
      45.279,     5,Finish(1), after,   2,   0,   0,   0,   1
      64.687,     6,Finish(2),before,   1,   0,   0,   0,   1
      64.687,     6,Finish(2), after,   1,   0,   0,   0,   0
      73.367,     4,  Arrival,before,   0,   0,   0,   0,   0
      73.367,     4,  Arrival, after,   2,   0,   0,   1,   0
      87.386,     7,  Arrival,before,   1,   0,   0,   1,   0
      87.386,     7,  Arrival, after,   2,   1,   0,   1,   0
     105.625,     9,  Arrival,before,   1,   1,   0,   1,   0
     105.625,     9,  Arrival, after,   2,   2,   0,   1,   0
     106.469,     8,Finish(1),before,   1,   2,   0,   1,   0
     106.469,     8,Finish(1), after,   3,   1,   0,   1,   1
     125.477,    12,Finish(2),before,   2,   1,   0,   1,   1
     125.477,    12,Finish(2), after,   2,   1,   0,   1,   0
     127.509,    11,Finish(1),before,   1,   1,   0,   1,   0
     127.509,    11,Finish(1), after,   3,   0,   0,   1,   1
     131.707,    13,Finish(1),before,   2,   0,   0,   1,   1
     131.707,    13,Finish(1), after,   2,   0,   1,   0,   1
     143.873,    14,Finish(2),before,   1,   0,   1,   0,   1
     143.873,    14,Finish(2), after,   2,   0,   0,   0,   1
     146.456,    10,  Arrival,before,   1,   0,   0,   0,   1
     146.456,    10,  Arrival, after,   3,   0,   0,   1,   1
     150.855,    17,Finish(1),before,   2,   0,   0,   1,   1
     150.855,    17,Finish(1), after,   2,   0,   1,   0,   1
     154.846,    16,  Arrival,before,   1,   0,   1,   0,   1
