# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:57
# parameter: seed = 1896565
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.892,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.892,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.826,     3,Finish(2),before,   1,   0,   0,   0,   1
      22.826,     3,Finish(2), after,   1,   0,   0,   0,   0
      38.815,     1,  Arrival,before,   0,   0,   0,   0,   0
      38.815,     1,  Arrival, after,   2,   0,   0,   1,   0
      45.275,     5,Finish(1),before,   1,   0,   0,   1,   0
      45.275,     5,Finish(1), after,   2,   0,   0,   0,   1
      59.300,     4,  Arrival,before,   1,   0,   0,   0,   1
      59.300,     4,  Arrival, after,   3,   0,   0,   1,   1
      61.636,     6,Finish(2),before,   2,   0,   0,   1,   1
      61.636,     6,Finish(2), after,   2,   0,   0,   1,   0
      64.011,     8,Finish(1),before,   1,   0,   0,   1,   0
      64.011,     8,Finish(1), after,   2,   0,   0,   0,   1
      79.710,     9,Finish(2),before,   1,   0,   0,   0,   1
      79.710,     9,Finish(2), after,   1,   0,   0,   0,   0
     104.429,     7,  Arrival,before,   0,   0,   0,   0,   0
     104.429,     7,  Arrival, after,   2,   0,   0,   1,   0
     107.395,    11,Finish(1),before,   1,   0,   0,   1,   0
     107.395,    11,Finish(1), after,   2,   0,   0,   0,   1
     121.652,    12,Finish(2),before,   1,   0,   0,   0,   1
     121.652,    12,Finish(2), after,   1,   0,   0,   0,   0
     159.731,    10,  Arrival,before,   0,   0,   0,   0,   0
     159.731,    10,  Arrival, after,   2,   0,   0,   1,   0
     164.087,    14,Finish(1),before,   1,   0,   0,   1,   0
     164.087,    14,Finish(1), after,   2,   0,   0,   0,   1
     175.568,    15,Finish(2),before,   1,   0,   0,   0,   1
     175.568,    15,Finish(2), after,   1,   0,   0,   0,   0
     202.825,    13,  Arrival,before,   0,   0,   0,   0,   0
     202.825,    13,  Arrival, after,   2,   0,   0,   1,   0
     204.366,    17,Finish(1),before,   1,   0,   0,   1,   0
