# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:55
# parameter: seed = 1896538
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.845,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.845,     2,Finish(1), after,   2,   0,   0,   0,   1
      13.206,     1,  Arrival,before,   1,   0,   0,   0,   1
      13.206,     1,  Arrival, after,   3,   0,   0,   1,   1
      16.468,     5,Finish(1),before,   2,   0,   0,   1,   1
      16.468,     5,Finish(1), after,   2,   0,   1,   0,   1
      19.044,     3,Finish(2),before,   1,   0,   1,   0,   1
      19.044,     3,Finish(2), after,   2,   0,   0,   0,   1
      33.203,     6,Finish(2),before,   1,   0,   0,   0,   1
      33.203,     6,Finish(2), after,   1,   0,   0,   0,   0
      38.525,     4,  Arrival,before,   0,   0,   0,   0,   0
      38.525,     4,  Arrival, after,   2,   0,   0,   1,   0
      43.026,     8,Finish(1),before,   1,   0,   0,   1,   0
      43.026,     8,Finish(1), after,   2,   0,   0,   0,   1
      47.382,     7,  Arrival,before,   1,   0,   0,   0,   1
      47.382,     7,  Arrival, after,   3,   0,   0,   1,   1
      52.236,    11,Finish(1),before,   2,   0,   0,   1,   1
      52.236,    11,Finish(1), after,   2,   0,   1,   0,   1
      61.617,     9,Finish(2),before,   1,   0,   1,   0,   1
      61.617,     9,Finish(2), after,   2,   0,   0,   0,   1
      65.517,    10,  Arrival,before,   1,   0,   0,   0,   1
      65.517,    10,  Arrival, after,   3,   0,   0,   1,   1
      66.276,    14,Finish(1),before,   2,   0,   0,   1,   1
      66.276,    14,Finish(1), after,   2,   0,   1,   0,   1
      75.171,    12,Finish(2),before,   1,   0,   1,   0,   1
      75.171,    12,Finish(2), after,   2,   0,   0,   0,   1
      88.838,    15,Finish(2),before,   1,   0,   0,   0,   1
      88.838,    15,Finish(2), after,   1,   0,   0,   0,   0
     112.728,    13,  Arrival,before,   0,   0,   0,   0,   0
     112.728,    13,  Arrival, after,   2,   0,   0,   1,   0
     126.176,    17,Finish(1),before,   1,   0,   0,   1,   0
