# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:51
# parameter: seed = 1896485
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       9.481,     2,Finish(1),before,   1,   0,   0,   1,   0
       9.481,     2,Finish(1), after,   2,   0,   0,   0,   1
      26.551,     3,Finish(2),before,   1,   0,   0,   0,   1
      26.551,     3,Finish(2), after,   1,   0,   0,   0,   0
      28.716,     1,  Arrival,before,   0,   0,   0,   0,   0
      28.716,     1,  Arrival, after,   2,   0,   0,   1,   0
      31.751,     5,Finish(1),before,   1,   0,   0,   1,   0
      31.751,     5,Finish(1), after,   2,   0,   0,   0,   1
      46.068,     6,Finish(2),before,   1,   0,   0,   0,   1
      46.068,     6,Finish(2), after,   1,   0,   0,   0,   0
      54.633,     4,  Arrival,before,   0,   0,   0,   0,   0
      54.633,     4,  Arrival, after,   2,   0,   0,   1,   0
      58.843,     8,Finish(1),before,   1,   0,   0,   1,   0
      58.843,     8,Finish(1), after,   2,   0,   0,   0,   1
      75.845,     7,  Arrival,before,   1,   0,   0,   0,   1
      75.845,     7,  Arrival, after,   3,   0,   0,   1,   1
      75.869,     9,Finish(2),before,   2,   0,   0,   1,   1
      75.869,     9,Finish(2), after,   2,   0,   0,   1,   0
      78.423,    11,Finish(1),before,   1,   0,   0,   1,   0
      78.423,    11,Finish(1), after,   2,   0,   0,   0,   1
      91.534,    12,Finish(2),before,   1,   0,   0,   0,   1
      91.534,    12,Finish(2), after,   1,   0,   0,   0,   0
     122.355,    10,  Arrival,before,   0,   0,   0,   0,   0
     122.355,    10,  Arrival, after,   2,   0,   0,   1,   0
     134.908,    14,Finish(1),before,   1,   0,   0,   1,   0
     134.908,    14,Finish(1), after,   2,   0,   0,   0,   1
     145.618,    15,Finish(2),before,   1,   0,   0,   0,   1
     145.618,    15,Finish(2), after,   1,   0,   0,   0,   0
     163.427,    13,  Arrival,before,   0,   0,   0,   0,   0
     163.427,    13,  Arrival, after,   2,   0,   0,   1,   0
     167.293,    17,Finish(1),before,   1,   0,   0,   1,   0
