# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896446
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.357,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.357,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.406,     3,Finish(2),before,   1,   0,   0,   0,   1
      16.406,     3,Finish(2), after,   1,   0,   0,   0,   0
      18.393,     1,  Arrival,before,   0,   0,   0,   0,   0
      18.393,     1,  Arrival, after,   2,   0,   0,   1,   0
      20.716,     5,Finish(1),before,   1,   0,   0,   1,   0
      20.716,     5,Finish(1), after,   2,   0,   0,   0,   1
      36.690,     6,Finish(2),before,   1,   0,   0,   0,   1
      36.690,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.958,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.958,     4,  Arrival, after,   2,   0,   0,   1,   0
      74.942,     8,Finish(1),before,   1,   0,   0,   1,   0
      74.942,     8,Finish(1), after,   2,   0,   0,   0,   1
      84.110,     7,  Arrival,before,   1,   0,   0,   0,   1
      84.110,     7,  Arrival, after,   3,   0,   0,   1,   1
      84.365,    11,Finish(1),before,   2,   0,   0,   1,   1
      84.365,    11,Finish(1), after,   2,   0,   1,   0,   1
      93.307,     9,Finish(2),before,   1,   0,   1,   0,   1
      93.307,     9,Finish(2), after,   2,   0,   0,   0,   1
     108.935,    10,  Arrival,before,   1,   0,   0,   0,   1
     108.935,    10,  Arrival, after,   3,   0,   0,   1,   1
     109.754,    12,Finish(2),before,   2,   0,   0,   1,   1
     109.754,    12,Finish(2), after,   2,   0,   0,   1,   0
     125.558,    14,Finish(1),before,   1,   0,   0,   1,   0
     125.558,    14,Finish(1), after,   2,   0,   0,   0,   1
     134.621,    13,  Arrival,before,   1,   0,   0,   0,   1
     134.621,    13,  Arrival, after,   3,   0,   0,   1,   1
     144.448,    17,Finish(1),before,   2,   0,   0,   1,   1
     144.448,    17,Finish(1), after,   2,   0,   1,   0,   1
     147.217,    15,Finish(2),before,   1,   0,   1,   0,   1
