# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:50
# parameter: seed = 1896479
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.093,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.093,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.359,     1,  Arrival,before,   1,   0,   0,   0,   1
      12.359,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.835,     3,Finish(2),before,   2,   0,   0,   1,   1
      13.835,     3,Finish(2), after,   2,   0,   0,   1,   0
      34.311,     5,Finish(1),before,   1,   0,   0,   1,   0
      34.311,     5,Finish(1), after,   2,   0,   0,   0,   1
      44.683,     4,  Arrival,before,   1,   0,   0,   0,   1
      44.683,     4,  Arrival, after,   3,   0,   0,   1,   1
      50.692,     6,Finish(2),before,   2,   0,   0,   1,   1
      50.692,     6,Finish(2), after,   2,   0,   0,   1,   0
      53.317,     8,Finish(1),before,   1,   0,   0,   1,   0
      53.317,     8,Finish(1), after,   2,   0,   0,   0,   1
      64.386,     9,Finish(2),before,   1,   0,   0,   0,   1
      64.386,     9,Finish(2), after,   1,   0,   0,   0,   0
      84.501,     7,  Arrival,before,   0,   0,   0,   0,   0
      84.501,     7,  Arrival, after,   2,   0,   0,   1,   0
      86.042,    11,Finish(1),before,   1,   0,   0,   1,   0
      86.042,    11,Finish(1), after,   2,   0,   0,   0,   1
     103.342,    12,Finish(2),before,   1,   0,   0,   0,   1
     103.342,    12,Finish(2), after,   1,   0,   0,   0,   0
     138.752,    10,  Arrival,before,   0,   0,   0,   0,   0
     138.752,    10,  Arrival, after,   2,   0,   0,   1,   0
     141.904,    14,Finish(1),before,   1,   0,   0,   1,   0
     141.904,    14,Finish(1), after,   2,   0,   0,   0,   1
     164.254,    15,Finish(2),before,   1,   0,   0,   0,   1
     164.254,    15,Finish(2), after,   1,   0,   0,   0,   0
     170.072,    13,  Arrival,before,   0,   0,   0,   0,   0
     170.072,    13,  Arrival, after,   2,   0,   0,   1,   0
     190.861,    16,  Arrival,before,   1,   0,   0,   1,   0
