# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:52
# parameter: seed = 1896501
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.424,     2,Finish(1),before,   1,   0,   0,   1,   0
      19.424,     2,Finish(1), after,   2,   0,   0,   0,   1
      35.449,     3,Finish(2),before,   1,   0,   0,   0,   1
      35.449,     3,Finish(2), after,   1,   0,   0,   0,   0
      40.336,     1,  Arrival,before,   0,   0,   0,   0,   0
      40.336,     1,  Arrival, after,   2,   0,   0,   1,   0
      40.572,     5,Finish(1),before,   1,   0,   0,   1,   0
      40.572,     5,Finish(1), after,   2,   0,   0,   0,   1
      56.796,     6,Finish(2),before,   1,   0,   0,   0,   1
      56.796,     6,Finish(2), after,   1,   0,   0,   0,   0
      65.167,     4,  Arrival,before,   0,   0,   0,   0,   0
      65.167,     4,  Arrival, after,   2,   0,   0,   1,   0
      67.396,     8,Finish(1),before,   1,   0,   0,   1,   0
      67.396,     8,Finish(1), after,   2,   0,   0,   0,   1
      83.418,     9,Finish(2),before,   1,   0,   0,   0,   1
      83.418,     9,Finish(2), after,   1,   0,   0,   0,   0
     100.762,     7,  Arrival,before,   0,   0,   0,   0,   0
     100.762,     7,  Arrival, after,   2,   0,   0,   1,   0
     101.758,    11,Finish(1),before,   1,   0,   0,   1,   0
     101.758,    11,Finish(1), after,   2,   0,   0,   0,   1
     110.631,    10,  Arrival,before,   1,   0,   0,   0,   1
     110.631,    10,  Arrival, after,   3,   0,   0,   1,   1
     114.868,    14,Finish(1),before,   2,   0,   0,   1,   1
     114.868,    14,Finish(1), after,   2,   0,   1,   0,   1
     115.093,    12,Finish(2),before,   1,   0,   1,   0,   1
     115.093,    12,Finish(2), after,   2,   0,   0,   0,   1
     128.322,    15,Finish(2),before,   1,   0,   0,   0,   1
     128.322,    15,Finish(2), after,   1,   0,   0,   0,   0
     161.707,    13,  Arrival,before,   0,   0,   0,   0,   0
     161.707,    13,  Arrival, after,   2,   0,   0,   1,   0
     161.765,    17,Finish(1),before,   1,   0,   0,   1,   0
