# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:59
# parameter: seed = 1896594
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      48.146,     2,Finish(1),before,   1,   0,   0,   1,   0
      48.146,     2,Finish(1), after,   2,   0,   0,   0,   1
      53.875,     1,  Arrival,before,   1,   0,   0,   0,   1
      53.875,     1,  Arrival, after,   3,   0,   0,   1,   1
      56.110,     5,Finish(1),before,   2,   0,   0,   1,   1
      56.110,     5,Finish(1), after,   2,   0,   1,   0,   1
      65.047,     3,Finish(2),before,   1,   0,   1,   0,   1
      65.047,     3,Finish(2), after,   2,   0,   0,   0,   1
      86.365,     6,Finish(2),before,   1,   0,   0,   0,   1
      86.365,     6,Finish(2), after,   1,   0,   0,   0,   0
      99.391,     4,  Arrival,before,   0,   0,   0,   0,   0
      99.391,     4,  Arrival, after,   2,   0,   0,   1,   0
     107.787,     8,Finish(1),before,   1,   0,   0,   1,   0
     107.787,     8,Finish(1), after,   2,   0,   0,   0,   1
     110.591,     7,  Arrival,before,   1,   0,   0,   0,   1
     110.591,     7,  Arrival, after,   3,   0,   0,   1,   1
     120.479,    10,  Arrival,before,   2,   0,   0,   1,   1
     120.479,    10,  Arrival, after,   3,   1,   0,   1,   1
     123.639,    11,Finish(1),before,   2,   1,   0,   1,   1
     123.639,    11,Finish(1), after,   3,   0,   1,   1,   1
     125.358,    13,Finish(1),before,   2,   0,   1,   1,   1
     125.358,    13,Finish(1), after,   2,   0,   2,   0,   1
     128.838,     9,Finish(2),before,   1,   0,   2,   0,   1
     128.838,     9,Finish(2), after,   2,   0,   1,   0,   1
     135.297,    12,  Arrival,before,   1,   0,   1,   0,   1
     135.297,    12,  Arrival, after,   3,   0,   1,   1,   1
     144.959,    14,Finish(2),before,   2,   0,   1,   1,   1
     144.959,    14,Finish(2), after,   3,   0,   0,   1,   1
     150.053,    15,  Arrival,before,   2,   0,   0,   1,   1
     150.053,    15,  Arrival, after,   3,   1,   0,   1,   1
     157.369,    16,Finish(1),before,   2,   1,   0,   1,   1
