# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:59
# parameter: seed = 1896595
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      12.297,     2,Finish(1),before,   1,   0,   0,   1,   0
      12.297,     2,Finish(1), after,   2,   0,   0,   0,   1
      24.601,     1,  Arrival,before,   1,   0,   0,   0,   1
      24.601,     1,  Arrival, after,   3,   0,   0,   1,   1
      25.513,     3,Finish(2),before,   2,   0,   0,   1,   1
      25.513,     3,Finish(2), after,   2,   0,   0,   1,   0
      40.147,     5,Finish(1),before,   1,   0,   0,   1,   0
      40.147,     5,Finish(1), after,   2,   0,   0,   0,   1
      60.502,     6,Finish(2),before,   1,   0,   0,   0,   1
      60.502,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.050,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.050,     4,  Arrival, after,   2,   0,   0,   1,   0
      73.390,     8,Finish(1),before,   1,   0,   0,   1,   0
      73.390,     8,Finish(1), after,   2,   0,   0,   0,   1
      94.453,     9,Finish(2),before,   1,   0,   0,   0,   1
      94.453,     9,Finish(2), after,   1,   0,   0,   0,   0
     109.149,     7,  Arrival,before,   0,   0,   0,   0,   0
     109.149,     7,  Arrival, after,   2,   0,   0,   1,   0
     125.747,    10,  Arrival,before,   1,   0,   0,   1,   0
     125.747,    10,  Arrival, after,   2,   1,   0,   1,   0
     132.737,    11,Finish(1),before,   1,   1,   0,   1,   0
     132.737,    11,Finish(1), after,   3,   0,   0,   1,   1
     142.496,    13,Finish(1),before,   2,   0,   0,   1,   1
     142.496,    13,Finish(1), after,   2,   0,   1,   0,   1
     150.704,    14,Finish(2),before,   1,   0,   1,   0,   1
     150.704,    14,Finish(2), after,   2,   0,   0,   0,   1
     158.413,    12,  Arrival,before,   1,   0,   0,   0,   1
     158.413,    12,  Arrival, after,   3,   0,   0,   1,   1
     167.941,    15,Finish(2),before,   2,   0,   0,   1,   1
     167.941,    15,Finish(2), after,   2,   0,   0,   1,   0
     173.720,    17,Finish(1),before,   1,   0,   0,   1,   0
