# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896623
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.826,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.826,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.043,     3,Finish(2),before,   1,   0,   0,   0,   1
      20.043,     3,Finish(2), after,   1,   0,   0,   0,   0
      20.936,     1,  Arrival,before,   0,   0,   0,   0,   0
      20.936,     1,  Arrival, after,   2,   0,   0,   1,   0
      26.255,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.255,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.483,     4,  Arrival,before,   1,   0,   0,   0,   1
      43.483,     4,  Arrival, after,   3,   0,   0,   1,   1
      44.404,     8,Finish(1),before,   2,   0,   0,   1,   1
      44.404,     8,Finish(1), after,   2,   0,   1,   0,   1
      49.098,     6,Finish(2),before,   1,   0,   1,   0,   1
      49.098,     6,Finish(2), after,   2,   0,   0,   0,   1
      63.825,     9,Finish(2),before,   1,   0,   0,   0,   1
      63.825,     9,Finish(2), after,   1,   0,   0,   0,   0
      68.753,     7,  Arrival,before,   0,   0,   0,   0,   0
      68.753,     7,  Arrival, after,   2,   0,   0,   1,   0
      81.228,    10,  Arrival,before,   1,   0,   0,   1,   0
      81.228,    10,  Arrival, after,   2,   1,   0,   1,   0
     104.082,    11,Finish(1),before,   1,   1,   0,   1,   0
     104.082,    11,Finish(1), after,   3,   0,   0,   1,   1
     107.368,    13,Finish(1),before,   2,   0,   0,   1,   1
     107.368,    13,Finish(1), after,   2,   0,   1,   0,   1
     119.547,    14,Finish(2),before,   1,   0,   1,   0,   1
     119.547,    14,Finish(2), after,   2,   0,   0,   0,   1
     133.672,    12,  Arrival,before,   1,   0,   0,   0,   1
     133.672,    12,  Arrival, after,   3,   0,   0,   1,   1
     135.782,    17,Finish(1),before,   2,   0,   0,   1,   1
     135.782,    17,Finish(1), after,   2,   0,   1,   0,   1
     137.858,    15,Finish(2),before,   1,   0,   1,   0,   1
