# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:00
# parameter: seed = 1896605
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.329,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.329,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.864,     1,  Arrival,before,   1,   0,   0,   0,   1
      19.864,     1,  Arrival, after,   3,   0,   0,   1,   1
      20.505,     3,Finish(2),before,   2,   0,   0,   1,   1
      20.505,     3,Finish(2), after,   2,   0,   0,   1,   0
      22.417,     5,Finish(1),before,   1,   0,   0,   1,   0
      22.417,     5,Finish(1), after,   2,   0,   0,   0,   1
      32.055,     6,Finish(2),before,   1,   0,   0,   0,   1
      32.055,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.633,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.633,     4,  Arrival, after,   2,   0,   0,   1,   0
      77.031,     8,Finish(1),before,   1,   0,   0,   1,   0
      77.031,     8,Finish(1), after,   2,   0,   0,   0,   1
      94.418,     9,Finish(2),before,   1,   0,   0,   0,   1
      94.418,     9,Finish(2), after,   1,   0,   0,   0,   0
      94.722,     7,  Arrival,before,   0,   0,   0,   0,   0
      94.722,     7,  Arrival, after,   2,   0,   0,   1,   0
     117.606,    11,Finish(1),before,   1,   0,   0,   1,   0
     117.606,    11,Finish(1), after,   2,   0,   0,   0,   1
     130.419,    10,  Arrival,before,   1,   0,   0,   0,   1
     130.419,    10,  Arrival, after,   3,   0,   0,   1,   1
     134.759,    12,Finish(2),before,   2,   0,   0,   1,   1
     134.759,    12,Finish(2), after,   2,   0,   0,   1,   0
     144.190,    14,Finish(1),before,   1,   0,   0,   1,   0
     144.190,    14,Finish(1), after,   2,   0,   0,   0,   1
     164.504,    15,Finish(2),before,   1,   0,   0,   0,   1
     164.504,    15,Finish(2), after,   1,   0,   0,   0,   0
     174.524,    13,  Arrival,before,   0,   0,   0,   0,   0
     174.524,    13,  Arrival, after,   2,   0,   0,   1,   0
     182.532,    17,Finish(1),before,   1,   0,   0,   1,   0
