# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:59
# parameter: seed = 1896599
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      12.644,     2,Finish(1),before,   1,   0,   0,   1,   0
      12.644,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.811,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.811,     3,Finish(2), after,   1,   0,   0,   0,   0
      51.506,     1,  Arrival,before,   0,   0,   0,   0,   0
      51.506,     1,  Arrival, after,   2,   0,   0,   1,   0
      52.300,     5,Finish(1),before,   1,   0,   0,   1,   0
      52.300,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.880,     6,Finish(2),before,   1,   0,   0,   0,   1
      69.880,     6,Finish(2), after,   1,   0,   0,   0,   0
      99.683,     4,  Arrival,before,   0,   0,   0,   0,   0
      99.683,     4,  Arrival, after,   2,   0,   0,   1,   0
     125.811,     8,Finish(1),before,   1,   0,   0,   1,   0
     125.811,     8,Finish(1), after,   2,   0,   0,   0,   1
     143.065,     9,Finish(2),before,   1,   0,   0,   0,   1
     143.065,     9,Finish(2), after,   1,   0,   0,   0,   0
     151.378,     7,  Arrival,before,   0,   0,   0,   0,   0
     151.378,     7,  Arrival, after,   2,   0,   0,   1,   0
     157.701,    11,Finish(1),before,   1,   0,   0,   1,   0
     157.701,    11,Finish(1), after,   2,   0,   0,   0,   1
     173.682,    12,Finish(2),before,   1,   0,   0,   0,   1
     173.682,    12,Finish(2), after,   1,   0,   0,   0,   0
     194.815,    10,  Arrival,before,   0,   0,   0,   0,   0
     194.815,    10,  Arrival, after,   2,   0,   0,   1,   0
     228.535,    14,Finish(1),before,   1,   0,   0,   1,   0
     228.535,    14,Finish(1), after,   2,   0,   0,   0,   1
     229.169,    13,  Arrival,before,   1,   0,   0,   0,   1
     229.169,    13,  Arrival, after,   3,   0,   0,   1,   1
     234.893,    17,Finish(1),before,   2,   0,   0,   1,   1
     234.893,    17,Finish(1), after,   2,   0,   1,   0,   1
     249.665,    15,Finish(2),before,   1,   0,   1,   0,   1
