# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:56
# parameter: seed = 1896564
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.030,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.030,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.088,     1,  Arrival,before,   1,   0,   0,   0,   1
      20.088,     1,  Arrival, after,   3,   0,   0,   1,   1
      20.488,     3,Finish(2),before,   2,   0,   0,   1,   1
      20.488,     3,Finish(2), after,   2,   0,   0,   1,   0
      21.617,     5,Finish(1),before,   1,   0,   0,   1,   0
      21.617,     5,Finish(1), after,   2,   0,   0,   0,   1
      36.313,     6,Finish(2),before,   1,   0,   0,   0,   1
      36.313,     6,Finish(2), after,   1,   0,   0,   0,   0
      49.641,     4,  Arrival,before,   0,   0,   0,   0,   0
      49.641,     4,  Arrival, after,   2,   0,   0,   1,   0
      53.406,     8,Finish(1),before,   1,   0,   0,   1,   0
      53.406,     8,Finish(1), after,   2,   0,   0,   0,   1
      57.872,     7,  Arrival,before,   1,   0,   0,   0,   1
      57.872,     7,  Arrival, after,   3,   0,   0,   1,   1
      63.331,    11,Finish(1),before,   2,   0,   0,   1,   1
      63.331,    11,Finish(1), after,   2,   0,   1,   0,   1
      65.787,     9,Finish(2),before,   1,   0,   1,   0,   1
      65.787,     9,Finish(2), after,   2,   0,   0,   0,   1
      76.325,    12,Finish(2),before,   1,   0,   0,   0,   1
      76.325,    12,Finish(2), after,   1,   0,   0,   0,   0
     106.464,    10,  Arrival,before,   0,   0,   0,   0,   0
     106.464,    10,  Arrival, after,   2,   0,   0,   1,   0
     106.615,    14,Finish(1),before,   1,   0,   0,   1,   0
     106.615,    14,Finish(1), after,   2,   0,   0,   0,   1
     115.933,    13,  Arrival,before,   1,   0,   0,   0,   1
     115.933,    13,  Arrival, after,   3,   0,   0,   1,   1
     121.641,    15,Finish(2),before,   2,   0,   0,   1,   1
     121.641,    15,Finish(2), after,   2,   0,   0,   1,   0
     141.520,    17,Finish(1),before,   1,   0,   0,   1,   0
