# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896442
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.054,     2,Finish(1),before,   1,   0,   0,   1,   0
      14.054,     2,Finish(1), after,   2,   0,   0,   0,   1
      35.912,     3,Finish(2),before,   1,   0,   0,   0,   1
      35.912,     3,Finish(2), after,   1,   0,   0,   0,   0
      39.488,     1,  Arrival,before,   0,   0,   0,   0,   0
      39.488,     1,  Arrival, after,   2,   0,   0,   1,   0
      57.201,     5,Finish(1),before,   1,   0,   0,   1,   0
      57.201,     5,Finish(1), after,   2,   0,   0,   0,   1
      70.244,     6,Finish(2),before,   1,   0,   0,   0,   1
      70.244,     6,Finish(2), after,   1,   0,   0,   0,   0
      71.325,     4,  Arrival,before,   0,   0,   0,   0,   0
      71.325,     4,  Arrival, after,   2,   0,   0,   1,   0
      76.734,     8,Finish(1),before,   1,   0,   0,   1,   0
      76.734,     8,Finish(1), after,   2,   0,   0,   0,   1
      89.880,     7,  Arrival,before,   1,   0,   0,   0,   1
      89.880,     7,  Arrival, after,   3,   0,   0,   1,   1
      95.841,     9,Finish(2),before,   2,   0,   0,   1,   1
      95.841,     9,Finish(2), after,   2,   0,   0,   1,   0
     108.752,    11,Finish(1),before,   1,   0,   0,   1,   0
     108.752,    11,Finish(1), after,   2,   0,   0,   0,   1
     120.211,    12,Finish(2),before,   1,   0,   0,   0,   1
     120.211,    12,Finish(2), after,   1,   0,   0,   0,   0
     135.866,    10,  Arrival,before,   0,   0,   0,   0,   0
     135.866,    10,  Arrival, after,   2,   0,   0,   1,   0
     139.253,    14,Finish(1),before,   1,   0,   0,   1,   0
     139.253,    14,Finish(1), after,   2,   0,   0,   0,   1
     156.044,    15,Finish(2),before,   1,   0,   0,   0,   1
     156.044,    15,Finish(2), after,   1,   0,   0,   0,   0
     171.051,    13,  Arrival,before,   0,   0,   0,   0,   0
     171.051,    13,  Arrival, after,   2,   0,   0,   1,   0
     206.603,    17,Finish(1),before,   1,   0,   0,   1,   0
