# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896584
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.336,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.336,     2,Finish(1), after,   2,   0,   0,   0,   1
      10.613,     1,  Arrival,before,   1,   0,   0,   0,   1
      10.613,     1,  Arrival, after,   3,   0,   0,   1,   1
      14.819,     5,Finish(1),before,   2,   0,   0,   1,   1
      14.819,     5,Finish(1), after,   2,   0,   1,   0,   1
      17.965,     3,Finish(2),before,   1,   0,   1,   0,   1
      17.965,     3,Finish(2), after,   2,   0,   0,   0,   1
      30.772,     6,Finish(2),before,   1,   0,   0,   0,   1
      30.772,     6,Finish(2), after,   1,   0,   0,   0,   0
      50.808,     4,  Arrival,before,   0,   0,   0,   0,   0
      50.808,     4,  Arrival, after,   2,   0,   0,   1,   0
      57.542,     8,Finish(1),before,   1,   0,   0,   1,   0
      57.542,     8,Finish(1), after,   2,   0,   0,   0,   1
      73.151,     9,Finish(2),before,   1,   0,   0,   0,   1
      73.151,     9,Finish(2), after,   1,   0,   0,   0,   0
      77.018,     7,  Arrival,before,   0,   0,   0,   0,   0
      77.018,     7,  Arrival, after,   2,   0,   0,   1,   0
      88.725,    11,Finish(1),before,   1,   0,   0,   1,   0
      88.725,    11,Finish(1), after,   2,   0,   0,   0,   1
     103.535,    12,Finish(2),before,   1,   0,   0,   0,   1
     103.535,    12,Finish(2), after,   1,   0,   0,   0,   0
     115.808,    10,  Arrival,before,   0,   0,   0,   0,   0
     115.808,    10,  Arrival, after,   2,   0,   0,   1,   0
     119.815,    14,Finish(1),before,   1,   0,   0,   1,   0
     119.815,    14,Finish(1), after,   2,   0,   0,   0,   1
     125.782,    13,  Arrival,before,   1,   0,   0,   0,   1
     125.782,    13,  Arrival, after,   3,   0,   0,   1,   1
     128.792,    17,Finish(1),before,   2,   0,   0,   1,   1
     128.792,    17,Finish(1), after,   2,   0,   1,   0,   1
     133.423,    15,Finish(2),before,   1,   0,   1,   0,   1
