# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896448
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.039,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.039,     2,Finish(1), after,   2,   0,   0,   0,   1
       7.846,     1,  Arrival,before,   1,   0,   0,   0,   1
       7.846,     1,  Arrival, after,   3,   0,   0,   1,   1
      10.991,     5,Finish(1),before,   2,   0,   0,   1,   1
      10.991,     5,Finish(1), after,   2,   0,   1,   0,   1
      15.330,     3,Finish(2),before,   1,   0,   1,   0,   1
      15.330,     3,Finish(2), after,   2,   0,   0,   0,   1
      31.208,     6,Finish(2),before,   1,   0,   0,   0,   1
      31.208,     6,Finish(2), after,   1,   0,   0,   0,   0
      33.275,     4,  Arrival,before,   0,   0,   0,   0,   0
      33.275,     4,  Arrival, after,   2,   0,   0,   1,   0
      35.066,     8,Finish(1),before,   1,   0,   0,   1,   0
      35.066,     8,Finish(1), after,   2,   0,   0,   0,   1
      54.306,     9,Finish(2),before,   1,   0,   0,   0,   1
      54.306,     9,Finish(2), after,   1,   0,   0,   0,   0
      81.224,     7,  Arrival,before,   0,   0,   0,   0,   0
      81.224,     7,  Arrival, after,   2,   0,   0,   1,   0
      81.562,    11,Finish(1),before,   1,   0,   0,   1,   0
      81.562,    11,Finish(1), after,   2,   0,   0,   0,   1
      99.753,    12,Finish(2),before,   1,   0,   0,   0,   1
      99.753,    12,Finish(2), after,   1,   0,   0,   0,   0
     119.469,    10,  Arrival,before,   0,   0,   0,   0,   0
     119.469,    10,  Arrival, after,   2,   0,   0,   1,   0
     127.914,    14,Finish(1),before,   1,   0,   0,   1,   0
     127.914,    14,Finish(1), after,   2,   0,   0,   0,   1
     143.458,    15,Finish(2),before,   1,   0,   0,   0,   1
     143.458,    15,Finish(2), after,   1,   0,   0,   0,   0
     164.406,    13,  Arrival,before,   0,   0,   0,   0,   0
     164.406,    13,  Arrival, after,   2,   0,   0,   1,   0
     169.427,    17,Finish(1),before,   1,   0,   0,   1,   0
