# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:51
# parameter: seed = 1896490
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,0.4456107828233506,19.661214114048537
2,26.34741603161076,26.34741603161076,39.97697214462196,55.93194325045634
3,54.92484916749707,54.92484916749707,68.7129379601074,83.20401580489423
4,75.60509943563451,75.60509943563451,83.20401580489423,97.91829762412624
5,106.10652907392526,106.10652907392526,106.86328753484766,121.97795198233494
6,148.8529710301431,148.8529710301431,155.86735985385516,175.2040972117356
7,191.68190211233633,191.68190211233633,199.32045792725745,211.1438405705567
8,237.93997212000164,237.93997212000164,253.26478896942479,271.461739458338
9,286.99564055103656,286.99564055103656,291.5772384139917,307.7960747265267
10,304.74476621151854,304.74476621151854,318.8366351650944,333.9374768135843
11,346.74598265877904,346.74598265877904,347.0350141485845,359.69109981019835
12,402.50943951505826,402.50943951505826,409.01134547860977,427.57173639063666
13,424.6020381917174,424.6020381917174,435.9659235262882,453.5888813820716
14,451.0343329597737,451.0343329597737,457.0984274462618,469.55501185093095
15,485.54273018551646,485.54273018551646,498.00227223512627,515.6791500790014
16,537.3999985146111,537.3999985146111,561.4604357585637,579.4035005753675
17,574.8142586093622,574.8142586093622,582.5860918541713,597.3078823052956
18,595.1972373847684,595.1972373847684,602.5481644697409,618.0468840717109
19,650.6900670437624,650.6900670437624,651.1306491096482,669.872654160911
20,660.4677905734785,660.4677905734785,669.872654160911,686.2580990797615
21,699.5648546086616,699.5648546086616,702.8920345478252,715.9673094881643
22,716.6856767159933,716.6856767159933,727.6652627333491,744.1200788599723
23,730.8559954848967,730.8559954848967,744.1200788599723,755.6635141360737
24,781.1812725356913,781.1812725356913,801.4002907944754,814.483517114711
25,799.6949937879918,801.4002907944754,814.483517114711,834.0047845145722
26,829.6648324508141,829.6648324508141,834.0047845145722,848.7116373686073
27,857.1099578205963,857.1099578205963,863.1239730691867,877.0217549399202
28,885.9135198014818,885.9135198014818,906.0297516389646,921.7497971847431
29,928.3883123264953,928.3883123264953,939.4007379128496,954.1258747426137
30,936.605967866717,939.4007379128496,954.1258747426137,972.488958578491
31,964.0926438921836,964.0926438921836,979.6475473007363,996.8968197477377
32,988.2655385786743,988.2655385786743,996.8968197477377,1012.8502689346519
33,1026.1414168116341,1026.1414168116341,1031.9764357596066,1049.6035250767663
34,1044.0613431208494,1044.0613431208494,1119.9241114536744,1136.8938160219077
35,1076.9620231184774,1119.9241114536744,1136.8938160219077,1152.8553448846826
36,1100.4100953905079,1121.017477981469,1152.8553448846826,1167.650744464586
37,1130.756228137513,1137.3857091842956,1173.6362986792033,1193.5695880487494
38,1154.3757470200767,1173.6362986792033,1193.5695880487494,1212.80732977701
39,1200.8841740055848,1200.8841740055848,1212.80732977701,1226.6106721789433
40,1246.1037458288015,1246.1037458288015,1261.4051597897064,1274.060812193658
41,1265.977478711626,1265.977478711626,1274.249670992093,1288.1337235281876
42,1273.9666941068404,1274.249670992093,1288.1337235281876,1301.7351670966489
43,1297.1349643923236,1297.1349643923236,1329.480329928271,1349.0279249891876
44,1314.5884683813279,1329.480329928271,1349.0279249891876,1361.721519633382
45,1358.2207727228079,1358.2207727228079,1364.984677780552,1379.2300259438846
46,1369.3690206983154,1369.3690206983154,1380.4977386862975,1398.4153338287017
47,1383.022313084299,1383.022313084299,1402.8613477759845,1422.5391817504487
48,1434.211675724494,1434.211675724494,1477.6713740204643,1490.7843664740851
49,1446.630033954659,1477.6713740204643,1490.7843664740851,1509.142397387361
50,1479.029888336948,1482.1402759772268,1509.142397387361,1524.4903097561728
51,1504.0229648077188,1504.0229648077188,1524.4903097561728,1545.7439563958574
52,1523.9931877850154,1523.9931877850154,1545.7439563958574,1559.218919822271
53,1548.1912059968652,1548.1912059968652,1559.218919822271,1572.8703642511243
54,1562.0375179101115,1562.0375179101115,1572.8703642511243,1593.334467294169
55,1613.0187258872982,1613.0187258872982,1613.491429715013,1627.1987215332422
56,1650.406366761164,1650.406366761164,1663.811600859611,1682.5254422553942
57,1692.6759437992805,1692.6759437992805,1702.843774349531,1719.4985955990956
58,1720.0431472979908,1720.0431472979908,1733.8015022064155,1753.5096736057342
59,1764.0577465991103,1764.0577465991103,1766.335870632927,1783.7165664210097
60,1817.4145118210956,1817.4145118210956,1827.6747042511126,1838.2825013578665
61,1843.3999614539018,1843.3999614539018,1848.142346272808,1864.376510851925
62,1867.787184684084,1867.787184684084,1868.0131453236484,1889.586007696054
63,1893.511847477516,1893.511847477516,1895.0281191521665,1912.4171258790723
64,1915.6188958518221,1915.6188958518221,1921.1602539049634,1942.2534611653368
65,1944.7229198810187,1944.7229198810187,1948.5498048802165,1965.0685585828426
66,1953.4211573155526,1953.4211573155526,1967.1395691700939,1984.5723086282035
67,1961.8914148496497,1967.1395691700939,1984.5723086282035,1995.3576655933675
68,2008.1164419950744,2008.1164419950744,2012.3973615929574,2032.5068488708102
69,2050.937426007509,2050.937426007509,2057.3165185423372,2077.9741306645305
70,2084.367901046933,2084.367901046933,2084.695625734438,2103.487895844761
71,2096.673926832572,2096.673926832572,2104.498848879055,2114.707252641268
72,2138.9407037568467,2138.9407037568467,2153.869173679823,2169.583491224033
73,2165.7112751642076,2165.7112751642076,2175.232949643149,2189.5290995038436
74,2204.814821389984,2204.814821389984,2216.4964099927943,2231.6061177621577
75,2217.8094042814682,2217.8094042814682,2231.6061177621577,2243.777974648268
76,2243.24100453917,2243.24100453917,2256.7173594597703,2268.974064640765
77,2288.1594534852647,2288.1594534852647,2288.2941522972505,2306.487837862684
78,2340.5758106629564,2340.5758106629564,2349.4015068132944,2363.895872630017
79,2373.3464346585547,2373.3464346585547,2383.3552070233345,2403.7309319619285
80,2381.319773623778,2383.3552070233345,2403.7309319619285,2419.9899157975697
