# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896628
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      18.567,     1,  Arrival,before,   1,   0,   0,   1,   0
      18.567,     1,  Arrival, after,   2,   1,   0,   1,   0
      18.992,     2,Finish(1),before,   1,   1,   0,   1,   0
      18.992,     2,Finish(1), after,   3,   0,   0,   1,   1
      32.725,     5,Finish(2),before,   2,   0,   0,   1,   1
      32.725,     5,Finish(2), after,   2,   0,   0,   1,   0
      37.581,     4,Finish(1),before,   1,   0,   0,   1,   0
      37.581,     4,Finish(1), after,   2,   0,   0,   0,   1
      51.420,     6,Finish(2),before,   1,   0,   0,   0,   1
      51.420,     6,Finish(2), after,   1,   0,   0,   0,   0
      52.954,     3,  Arrival,before,   0,   0,   0,   0,   0
      52.954,     3,  Arrival, after,   2,   0,   0,   1,   0
      60.290,     8,Finish(1),before,   1,   0,   0,   1,   0
      60.290,     8,Finish(1), after,   2,   0,   0,   0,   1
      70.719,     7,  Arrival,before,   1,   0,   0,   0,   1
      70.719,     7,  Arrival, after,   3,   0,   0,   1,   1
      76.020,     9,Finish(2),before,   2,   0,   0,   1,   1
      76.020,     9,Finish(2), after,   2,   0,   0,   1,   0
      87.161,    11,Finish(1),before,   1,   0,   0,   1,   0
      87.161,    11,Finish(1), after,   2,   0,   0,   0,   1
      98.733,    12,Finish(2),before,   1,   0,   0,   0,   1
      98.733,    12,Finish(2), after,   1,   0,   0,   0,   0
     116.743,    10,  Arrival,before,   0,   0,   0,   0,   0
     116.743,    10,  Arrival, after,   2,   0,   0,   1,   0
     119.881,    14,Finish(1),before,   1,   0,   0,   1,   0
     119.881,    14,Finish(1), after,   2,   0,   0,   0,   1
     137.741,    15,Finish(2),before,   1,   0,   0,   0,   1
     137.741,    15,Finish(2), after,   1,   0,   0,   0,   0
     166.230,    13,  Arrival,before,   0,   0,   0,   0,   0
     166.230,    13,  Arrival, after,   2,   0,   0,   1,   0
     167.276,    17,Finish(1),before,   1,   0,   0,   1,   0
