# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896452
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.767,     2,Finish(1),before,   1,   0,   0,   1,   0
       8.767,     2,Finish(1), after,   2,   0,   0,   0,   1
      25.718,     3,Finish(2),before,   1,   0,   0,   0,   1
      25.718,     3,Finish(2), after,   1,   0,   0,   0,   0
      34.751,     1,  Arrival,before,   0,   0,   0,   0,   0
      34.751,     1,  Arrival, after,   2,   0,   0,   1,   0
      38.139,     5,Finish(1),before,   1,   0,   0,   1,   0
      38.139,     5,Finish(1), after,   2,   0,   0,   0,   1
      54.931,     6,Finish(2),before,   1,   0,   0,   0,   1
      54.931,     6,Finish(2), after,   1,   0,   0,   0,   0
      71.908,     4,  Arrival,before,   0,   0,   0,   0,   0
      71.908,     4,  Arrival, after,   2,   0,   0,   1,   0
      78.946,     8,Finish(1),before,   1,   0,   0,   1,   0
      78.946,     8,Finish(1), after,   2,   0,   0,   0,   1
      97.670,     9,Finish(2),before,   1,   0,   0,   0,   1
      97.670,     9,Finish(2), after,   1,   0,   0,   0,   0
     123.453,     7,  Arrival,before,   0,   0,   0,   0,   0
     123.453,     7,  Arrival, after,   2,   0,   0,   1,   0
     127.134,    11,Finish(1),before,   1,   0,   0,   1,   0
     127.134,    11,Finish(1), after,   2,   0,   0,   0,   1
     140.538,    10,  Arrival,before,   1,   0,   0,   0,   1
     140.538,    10,  Arrival, after,   3,   0,   0,   1,   1
     144.966,    12,Finish(2),before,   2,   0,   0,   1,   1
     144.966,    12,Finish(2), after,   2,   0,   0,   1,   0
     170.587,    14,Finish(1),before,   1,   0,   0,   1,   0
     170.587,    14,Finish(1), after,   2,   0,   0,   0,   1
     175.975,    13,  Arrival,before,   1,   0,   0,   0,   1
     175.975,    13,  Arrival, after,   3,   0,   0,   1,   1
     191.147,    15,Finish(2),before,   2,   0,   0,   1,   1
     191.147,    15,Finish(2), after,   2,   0,   0,   1,   0
     193.022,    17,Finish(1),before,   1,   0,   0,   1,   0
