# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896587
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.828,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.828,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.792,     1,  Arrival,before,   1,   0,   0,   0,   1
      18.792,     1,  Arrival, after,   3,   0,   0,   1,   1
      24.607,     3,Finish(2),before,   2,   0,   0,   1,   1
      24.607,     3,Finish(2), after,   2,   0,   0,   1,   0
      31.783,     4,  Arrival,before,   1,   0,   0,   1,   0
      31.783,     4,  Arrival, after,   2,   1,   0,   1,   0
      32.689,     5,Finish(1),before,   1,   1,   0,   1,   0
      32.689,     5,Finish(1), after,   3,   0,   0,   1,   1
      33.453,     7,Finish(1),before,   2,   0,   0,   1,   1
      33.453,     7,Finish(1), after,   2,   0,   1,   0,   1
      45.319,     6,  Arrival,before,   1,   0,   1,   0,   1
      45.319,     6,  Arrival, after,   3,   0,   1,   1,   1
      46.978,    10,Finish(1),before,   2,   0,   1,   1,   1
      46.978,    10,Finish(1), after,   2,   0,   2,   0,   1
      50.164,     8,Finish(2),before,   1,   0,   2,   0,   1
      50.164,     8,Finish(2), after,   2,   0,   1,   0,   1
      66.477,    11,Finish(2),before,   1,   0,   1,   0,   1
      66.477,    11,Finish(2), after,   2,   0,   0,   0,   1
      80.527,     9,  Arrival,before,   1,   0,   0,   0,   1
      80.527,     9,  Arrival, after,   3,   0,   0,   1,   1
      85.973,    12,Finish(2),before,   2,   0,   0,   1,   1
      85.973,    12,Finish(2), after,   2,   0,   0,   1,   0
      86.088,    14,Finish(1),before,   1,   0,   0,   1,   0
      86.088,    14,Finish(1), after,   2,   0,   0,   0,   1
      95.377,    13,  Arrival,before,   1,   0,   0,   0,   1
      95.377,    13,  Arrival, after,   3,   0,   0,   1,   1
     102.375,    15,Finish(2),before,   2,   0,   0,   1,   1
     102.375,    15,Finish(2), after,   2,   0,   0,   1,   0
     113.735,    16,  Arrival,before,   1,   0,   0,   1,   0
