# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896629
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      24.948,     2,Finish(1),before,   1,   0,   0,   1,   0
      24.948,     2,Finish(1), after,   2,   0,   0,   0,   1
      37.293,     1,  Arrival,before,   1,   0,   0,   0,   1
      37.293,     1,  Arrival, after,   3,   0,   0,   1,   1
      42.500,     3,Finish(2),before,   2,   0,   0,   1,   1
      42.500,     3,Finish(2), after,   2,   0,   0,   1,   0
      44.046,     5,Finish(1),before,   1,   0,   0,   1,   0
      44.046,     5,Finish(1), after,   2,   0,   0,   0,   1
      53.433,     4,  Arrival,before,   1,   0,   0,   0,   1
      53.433,     4,  Arrival, after,   3,   0,   0,   1,   1
      59.553,     6,Finish(2),before,   2,   0,   0,   1,   1
      59.553,     6,Finish(2), after,   2,   0,   0,   1,   0
      59.904,     8,Finish(1),before,   1,   0,   0,   1,   0
      59.904,     8,Finish(1), after,   2,   0,   0,   0,   1
      74.776,     9,Finish(2),before,   1,   0,   0,   0,   1
      74.776,     9,Finish(2), after,   1,   0,   0,   0,   0
     108.097,     7,  Arrival,before,   0,   0,   0,   0,   0
     108.097,     7,  Arrival, after,   2,   0,   0,   1,   0
     109.254,    11,Finish(1),before,   1,   0,   0,   1,   0
     109.254,    11,Finish(1), after,   2,   0,   0,   0,   1
     124.465,    12,Finish(2),before,   1,   0,   0,   0,   1
     124.465,    12,Finish(2), after,   1,   0,   0,   0,   0
     160.831,    10,  Arrival,before,   0,   0,   0,   0,   0
     160.831,    10,  Arrival, after,   2,   0,   0,   1,   0
     164.137,    14,Finish(1),before,   1,   0,   0,   1,   0
     164.137,    14,Finish(1), after,   2,   0,   0,   0,   1
     178.480,    15,Finish(2),before,   1,   0,   0,   0,   1
     178.480,    15,Finish(2), after,   1,   0,   0,   0,   0
     195.943,    13,  Arrival,before,   0,   0,   0,   0,   0
     195.943,    13,  Arrival, after,   2,   0,   0,   1,   0
     212.633,    17,Finish(1),before,   1,   0,   0,   1,   0
