# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896620
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.848,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.848,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.757,     1,  Arrival,before,   1,   0,   0,   0,   1
      12.757,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.549,     5,Finish(1),before,   2,   0,   0,   1,   1
      13.549,     5,Finish(1), after,   2,   0,   1,   0,   1
      20.607,     3,Finish(2),before,   1,   0,   1,   0,   1
      20.607,     3,Finish(2), after,   2,   0,   0,   0,   1
      36.983,     6,Finish(2),before,   1,   0,   0,   0,   1
      36.983,     6,Finish(2), after,   1,   0,   0,   0,   0
      62.508,     4,  Arrival,before,   0,   0,   0,   0,   0
      62.508,     4,  Arrival, after,   2,   0,   0,   1,   0
      68.345,     8,Finish(1),before,   1,   0,   0,   1,   0
      68.345,     8,Finish(1), after,   2,   0,   0,   0,   1
      73.081,     7,  Arrival,before,   1,   0,   0,   0,   1
      73.081,     7,  Arrival, after,   3,   0,   0,   1,   1
      74.552,    11,Finish(1),before,   2,   0,   0,   1,   1
      74.552,    11,Finish(1), after,   2,   0,   1,   0,   1
      83.158,     9,Finish(2),before,   1,   0,   1,   0,   1
      83.158,     9,Finish(2), after,   2,   0,   0,   0,   1
     103.727,    12,Finish(2),before,   1,   0,   0,   0,   1
     103.727,    12,Finish(2), after,   1,   0,   0,   0,   0
     113.426,    10,  Arrival,before,   0,   0,   0,   0,   0
     113.426,    10,  Arrival, after,   2,   0,   0,   1,   0
     114.091,    14,Finish(1),before,   1,   0,   0,   1,   0
     114.091,    14,Finish(1), after,   2,   0,   0,   0,   1
     128.511,    15,Finish(2),before,   1,   0,   0,   0,   1
     128.511,    15,Finish(2), after,   1,   0,   0,   0,   0
     133.911,    13,  Arrival,before,   0,   0,   0,   0,   0
     133.911,    13,  Arrival, after,   2,   0,   0,   1,   0
     137.583,    17,Finish(1),before,   1,   0,   0,   1,   0
