# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:54
# parameter: seed = 1896534
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      23.826,     2,Finish(1),before,   1,   0,   0,   1,   0
      23.826,     2,Finish(1), after,   2,   0,   0,   0,   1
      34.301,     1,  Arrival,before,   1,   0,   0,   0,   1
      34.301,     1,  Arrival, after,   3,   0,   0,   1,   1
      38.261,     3,Finish(2),before,   2,   0,   0,   1,   1
      38.261,     3,Finish(2), after,   2,   0,   0,   1,   0
      40.434,     5,Finish(1),before,   1,   0,   0,   1,   0
      40.434,     5,Finish(1), after,   2,   0,   0,   0,   1
      47.891,     4,  Arrival,before,   1,   0,   0,   0,   1
      47.891,     4,  Arrival, after,   3,   0,   0,   1,   1
      48.584,     8,Finish(1),before,   2,   0,   0,   1,   1
      48.584,     8,Finish(1), after,   2,   0,   1,   0,   1
      55.778,     6,Finish(2),before,   1,   0,   1,   0,   1
      55.778,     6,Finish(2), after,   2,   0,   0,   0,   1
      70.407,     9,Finish(2),before,   1,   0,   0,   0,   1
      70.407,     9,Finish(2), after,   1,   0,   0,   0,   0
     101.153,     7,  Arrival,before,   0,   0,   0,   0,   0
     101.153,     7,  Arrival, after,   2,   0,   0,   1,   0
     102.010,    11,Finish(1),before,   1,   0,   0,   1,   0
     102.010,    11,Finish(1), after,   2,   0,   0,   0,   1
     114.568,    12,Finish(2),before,   1,   0,   0,   0,   1
     114.568,    12,Finish(2), after,   1,   0,   0,   0,   0
     140.448,    10,  Arrival,before,   0,   0,   0,   0,   0
     140.448,    10,  Arrival, after,   2,   0,   0,   1,   0
     149.158,    13,  Arrival,before,   1,   0,   0,   1,   0
     149.158,    13,  Arrival, after,   2,   1,   0,   1,   0
     150.678,    14,Finish(1),before,   1,   1,   0,   1,   0
     150.678,    14,Finish(1), after,   3,   0,   0,   1,   1
     155.515,    16,Finish(1),before,   2,   0,   0,   1,   1
     155.515,    16,Finish(1), after,   2,   0,   1,   0,   1
     172.886,    17,Finish(2),before,   1,   0,   1,   0,   1
