# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:49
# parameter: seed = 1896457
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      18.515,     2,Finish(1),before,   1,   0,   0,   1,   0
      18.515,     2,Finish(1), after,   2,   0,   0,   0,   1
      32.382,     1,  Arrival,before,   1,   0,   0,   0,   1
      32.382,     1,  Arrival, after,   3,   0,   0,   1,   1
      36.856,     3,Finish(2),before,   2,   0,   0,   1,   1
      36.856,     3,Finish(2), after,   2,   0,   0,   1,   0
      44.939,     5,Finish(1),before,   1,   0,   0,   1,   0
      44.939,     5,Finish(1), after,   2,   0,   0,   0,   1
      61.050,     6,Finish(2),before,   1,   0,   0,   0,   1
      61.050,     6,Finish(2), after,   1,   0,   0,   0,   0
      72.200,     4,  Arrival,before,   0,   0,   0,   0,   0
      72.200,     4,  Arrival, after,   2,   0,   0,   1,   0
      94.193,     8,Finish(1),before,   1,   0,   0,   1,   0
      94.193,     8,Finish(1), after,   2,   0,   0,   0,   1
     109.991,     9,Finish(2),before,   1,   0,   0,   0,   1
     109.991,     9,Finish(2), after,   1,   0,   0,   0,   0
     116.240,     7,  Arrival,before,   0,   0,   0,   0,   0
     116.240,     7,  Arrival, after,   2,   0,   0,   1,   0
     116.422,    11,Finish(1),before,   1,   0,   0,   1,   0
     116.422,    11,Finish(1), after,   2,   0,   0,   0,   1
     132.219,    12,Finish(2),before,   1,   0,   0,   0,   1
     132.219,    12,Finish(2), after,   1,   0,   0,   0,   0
     166.874,    10,  Arrival,before,   0,   0,   0,   0,   0
     166.874,    10,  Arrival, after,   2,   0,   0,   1,   0
     178.438,    13,  Arrival,before,   1,   0,   0,   1,   0
     178.438,    13,  Arrival, after,   2,   1,   0,   1,   0
     211.143,    15,  Arrival,before,   1,   1,   0,   1,   0
     211.143,    15,  Arrival, after,   2,   2,   0,   1,   0
     239.104,    14,Finish(1),before,   1,   2,   0,   1,   0
     239.104,    14,Finish(1), after,   3,   1,   0,   1,   1
     239.538,    16,  Arrival,before,   2,   1,   0,   1,   1
