# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:50
# parameter: seed = 1896468
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      16.615,     2,Finish(1),before,   1,   0,   0,   1,   0
      16.615,     2,Finish(1), after,   2,   0,   0,   0,   1
      34.536,     3,Finish(2),before,   1,   0,   0,   0,   1
      34.536,     3,Finish(2), after,   1,   0,   0,   0,   0
      46.370,     1,  Arrival,before,   0,   0,   0,   0,   0
      46.370,     1,  Arrival, after,   2,   0,   0,   1,   0
      52.667,     5,Finish(1),before,   1,   0,   0,   1,   0
      52.667,     5,Finish(1), after,   2,   0,   0,   0,   1
      68.443,     6,Finish(2),before,   1,   0,   0,   0,   1
      68.443,     6,Finish(2), after,   1,   0,   0,   0,   0
      82.442,     4,  Arrival,before,   0,   0,   0,   0,   0
      82.442,     4,  Arrival, after,   2,   0,   0,   1,   0
      86.375,     8,Finish(1),before,   1,   0,   0,   1,   0
      86.375,     8,Finish(1), after,   2,   0,   0,   0,   1
      98.231,     9,Finish(2),before,   1,   0,   0,   0,   1
      98.231,     9,Finish(2), after,   1,   0,   0,   0,   0
     100.370,     7,  Arrival,before,   0,   0,   0,   0,   0
     100.370,     7,  Arrival, after,   2,   0,   0,   1,   0
     101.010,    11,Finish(1),before,   1,   0,   0,   1,   0
     101.010,    11,Finish(1), after,   2,   0,   0,   0,   1
     118.579,    12,Finish(2),before,   1,   0,   0,   0,   1
     118.579,    12,Finish(2), after,   1,   0,   0,   0,   0
     128.813,    10,  Arrival,before,   0,   0,   0,   0,   0
     128.813,    10,  Arrival, after,   2,   0,   0,   1,   0
     129.446,    14,Finish(1),before,   1,   0,   0,   1,   0
     129.446,    14,Finish(1), after,   2,   0,   0,   0,   1
     143.752,    15,Finish(2),before,   1,   0,   0,   0,   1
     143.752,    15,Finish(2), after,   1,   0,   0,   0,   0
     174.255,    13,  Arrival,before,   0,   0,   0,   0,   0
     174.255,    13,  Arrival, after,   2,   0,   0,   1,   0
     181.931,    17,Finish(1),before,   1,   0,   0,   1,   0
