# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:49
# parameter: seed = 1896466
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.755,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.755,     2,Finish(1), after,   2,   0,   0,   0,   1
       8.918,     1,  Arrival,before,   1,   0,   0,   0,   1
       8.918,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.700,     5,Finish(1),before,   2,   0,   0,   1,   1
      13.700,     5,Finish(1), after,   2,   0,   1,   0,   1
      16.019,     3,Finish(2),before,   1,   0,   1,   0,   1
      16.019,     3,Finish(2), after,   2,   0,   0,   0,   1
      29.467,     6,Finish(2),before,   1,   0,   0,   0,   1
      29.467,     6,Finish(2), after,   1,   0,   0,   0,   0
      63.125,     4,  Arrival,before,   0,   0,   0,   0,   0
      63.125,     4,  Arrival, after,   2,   0,   0,   1,   0
      81.700,     8,Finish(1),before,   1,   0,   0,   1,   0
      81.700,     8,Finish(1), after,   2,   0,   0,   0,   1
      94.041,     9,Finish(2),before,   1,   0,   0,   0,   1
      94.041,     9,Finish(2), after,   1,   0,   0,   0,   0
     103.256,     7,  Arrival,before,   0,   0,   0,   0,   0
     103.256,     7,  Arrival, after,   2,   0,   0,   1,   0
     115.009,    11,Finish(1),before,   1,   0,   0,   1,   0
     115.009,    11,Finish(1), after,   2,   0,   0,   0,   1
     118.279,    10,  Arrival,before,   1,   0,   0,   0,   1
     118.279,    10,  Arrival, after,   3,   0,   0,   1,   1
     135.055,    12,Finish(2),before,   2,   0,   0,   1,   1
     135.055,    12,Finish(2), after,   2,   0,   0,   1,   0
     138.525,    14,Finish(1),before,   1,   0,   0,   1,   0
     138.525,    14,Finish(1), after,   2,   0,   0,   0,   1
     144.470,    13,  Arrival,before,   1,   0,   0,   0,   1
     144.470,    13,  Arrival, after,   3,   0,   0,   1,   1
     156.663,    16,  Arrival,before,   2,   0,   0,   1,   1
     156.663,    16,  Arrival, after,   3,   1,   0,   1,   1
     157.284,    15,Finish(2),before,   2,   1,   0,   1,   1
