# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896621
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      16.559,     2,Finish(1),before,   1,   0,   0,   1,   0
      16.559,     2,Finish(1), after,   2,   0,   0,   0,   1
      31.483,     1,  Arrival,before,   1,   0,   0,   0,   1
      31.483,     1,  Arrival, after,   3,   0,   0,   1,   1
      31.894,     3,Finish(2),before,   2,   0,   0,   1,   1
      31.894,     3,Finish(2), after,   2,   0,   0,   1,   0
      35.444,     5,Finish(1),before,   1,   0,   0,   1,   0
      35.444,     5,Finish(1), after,   2,   0,   0,   0,   1
      54.303,     6,Finish(2),before,   1,   0,   0,   0,   1
      54.303,     6,Finish(2), after,   1,   0,   0,   0,   0
      72.166,     4,  Arrival,before,   0,   0,   0,   0,   0
      72.166,     4,  Arrival, after,   2,   0,   0,   1,   0
      83.123,     8,Finish(1),before,   1,   0,   0,   1,   0
      83.123,     8,Finish(1), after,   2,   0,   0,   0,   1
      92.273,     9,Finish(2),before,   1,   0,   0,   0,   1
      92.273,     9,Finish(2), after,   1,   0,   0,   0,   0
     119.639,     7,  Arrival,before,   0,   0,   0,   0,   0
     119.639,     7,  Arrival, after,   2,   0,   0,   1,   0
     141.461,    11,Finish(1),before,   1,   0,   0,   1,   0
     141.461,    11,Finish(1), after,   2,   0,   0,   0,   1
     158.373,    12,Finish(2),before,   1,   0,   0,   0,   1
     158.373,    12,Finish(2), after,   1,   0,   0,   0,   0
     166.694,    10,  Arrival,before,   0,   0,   0,   0,   0
     166.694,    10,  Arrival, after,   2,   0,   0,   1,   0
     205.490,    14,Finish(1),before,   1,   0,   0,   1,   0
     205.490,    14,Finish(1), after,   2,   0,   0,   0,   1
     219.393,    15,Finish(2),before,   1,   0,   0,   0,   1
     219.393,    15,Finish(2), after,   1,   0,   0,   0,   0
     220.804,    13,  Arrival,before,   0,   0,   0,   0,   0
     220.804,    13,  Arrival, after,   2,   0,   0,   1,   0
     250.083,    17,Finish(1),before,   1,   0,   0,   1,   0
