# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:49
# parameter: seed = 1896459
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.549,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.549,     2,Finish(1), after,   2,   0,   0,   0,   1
      17.772,     3,Finish(2),before,   1,   0,   0,   0,   1
      17.772,     3,Finish(2), after,   1,   0,   0,   0,   0
      21.834,     1,  Arrival,before,   0,   0,   0,   0,   0
      21.834,     1,  Arrival, after,   2,   0,   0,   1,   0
      34.121,     5,Finish(1),before,   1,   0,   0,   1,   0
      34.121,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.517,     4,  Arrival,before,   1,   0,   0,   0,   1
      43.517,     4,  Arrival, after,   3,   0,   0,   1,   1
      47.924,     8,Finish(1),before,   2,   0,   0,   1,   1
      47.924,     8,Finish(1), after,   2,   0,   1,   0,   1
      50.437,     6,Finish(2),before,   1,   0,   1,   0,   1
      50.437,     6,Finish(2), after,   2,   0,   0,   0,   1
      63.308,     9,Finish(2),before,   1,   0,   0,   0,   1
      63.308,     9,Finish(2), after,   1,   0,   0,   0,   0
      65.355,     7,  Arrival,before,   0,   0,   0,   0,   0
      65.355,     7,  Arrival, after,   2,   0,   0,   1,   0
      66.809,    11,Finish(1),before,   1,   0,   0,   1,   0
      66.809,    11,Finish(1), after,   2,   0,   0,   0,   1
      76.983,    12,Finish(2),before,   1,   0,   0,   0,   1
      76.983,    12,Finish(2), after,   1,   0,   0,   0,   0
      81.408,    10,  Arrival,before,   0,   0,   0,   0,   0
      81.408,    10,  Arrival, after,   2,   0,   0,   1,   0
      84.705,    14,Finish(1),before,   1,   0,   0,   1,   0
      84.705,    14,Finish(1), after,   2,   0,   0,   0,   1
      96.945,    15,Finish(2),before,   1,   0,   0,   0,   1
      96.945,    15,Finish(2), after,   1,   0,   0,   0,   0
     112.223,    13,  Arrival,before,   0,   0,   0,   0,   0
     112.223,    13,  Arrival, after,   2,   0,   0,   1,   0
     128.121,    17,Finish(1),before,   1,   0,   0,   1,   0
