# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896447
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,58.43656134079289,71.13763912356785
2,37.119588347322676,58.43656134079289,71.13763912356785,87.3794076763661
3,55.56498856157492,66.08446689718284,87.3794076763661,106.2586549949955
4,90.061963382682,90.061963382682,106.2586549949955,123.87922009294996
5,121.59717561912944,121.59717561912944,123.87922009294996,145.24693976635314
6,132.90818917113089,132.90818917113089,145.24693976635314,156.57792323922374
7,147.30621000076687,147.30621000076687,156.57792323922374,169.23992598800902
8,185.17176465771416,185.17176465771416,194.4525556885069,212.7833569266059
9,197.19749271007817,197.19749271007817,212.7833569266059,230.16316629653159
10,219.3867530967841,219.3867530967841,233.24838500967184,249.1457533031166
11,266.1070710214301,266.1070710214301,269.56881345164135,281.2212718565208
12,283.0172712552023,283.0172712552023,288.88367800839626,314.02222846439776
13,310.8996476828468,310.8996476828468,315.32480598494755,333.3168817799129
14,333.81729681022057,333.81729681022057,340.0004148485915,352.45390422237847
15,360.3851125484301,360.3851125484301,363.3662036723021,378.4716267088786
16,386.29647650382594,386.29647650382594,388.5202569903577,407.5483243629832
17,434.53548748553305,434.53548748553305,440.9637517675633,458.6346901171782
18,469.523941249576,469.523941249576,477.624366803208,493.0191622474722
19,483.29857822639843,483.29857822639843,541.0807877426001,558.2124257755003
20,493.5303693872584,541.0807877426001,558.2124257755003,575.669812567111
21,502.15791523767075,541.199245958953,575.669812567111,590.8417929485805
22,510.77375082459287,543.8809286549713,596.5483158960858,612.2956496378952
23,544.2390556847347,596.5483158960858,612.2956496378952,629.876486735292
24,575.0484669016082,601.2641459679877,656.5787878684627,674.9895417452485
25,591.8432913436446,656.5787878684627,674.9895417452485,698.3463333739538
26,633.7578810817882,665.3276070933063,698.3463333739538,715.1743224666536
27,684.6399714521394,684.6399714521394,715.1743224666536,730.6456128514192
28,697.2302664178721,697.2302664178721,730.6456128514192,742.483199150269
29,713.0445662317949,718.6348943170644,742.483199150269,759.4015014041064
30,733.8838828397611,741.3917464943621,759.4015014041064,773.3918821843272
31,778.8126898678557,778.8126898678557,804.5525985581473,817.1264530606098
32,828.7282419016209,828.7282419016209,847.2676848997194,865.7241062445953
33,845.4218488985671,847.2676848997194,865.7241062445953,883.144270233314
34,874.452295391814,874.452295391814,883.144270233314,897.0682563662857
35,886.1302270238156,886.1302270238156,897.0682563662857,910.9611126837676
36,895.5823626607257,895.5823626607257,910.9611126837676,931.0906240653543
37,923.5937652924425,923.5937652924425,931.0906240653543,944.1252034546812
38,936.8316177089115,936.8316177089115,944.1252034546812,962.0616736849369
39,983.1839919947829,983.1839919947829,983.7075695768851,1004.7960728549925
40,1024.8508352554288,1024.8508352554288,1031.1922418291201,1044.214801568212
41,1045.1270954796928,1045.1270954796928,1048.2048665229313,1065.607052315273
42,1058.722326674464,1058.722326674464,1091.1204459488051,1106.1152620522178
43,1102.828616509414,1102.828616509414,1107.5989621872875,1118.3141576757034
44,1150.6806849609352,1150.6806849609352,1152.726840828771,1167.1052585274138
45,1169.6328526030293,1169.6328526030293,1172.6114530683876,1189.0932845188527
46,1220.4263197624025,1220.4263197624025,1227.181826323312,1245.7134714650874
47,1230.754359238298,1230.754359238298,1245.7134714650874,1260.97287912117
48,1281.0642585042665,1281.0642585042665,1287.320724922179,1301.5406038471492
49,1336.0837164611462,1336.0837164611462,1343.8648666479028,1358.2543677277351
50,1359.157868556111,1359.157868556111,1373.793059979464,1388.0782173634868
51,1378.164027980744,1378.164027980744,1412.4551236534146,1427.109952454462
52,1419.1460201603709,1419.1460201603709,1427.109952454462,1442.2770466160039
53,1466.7297178075867,1466.7297178075867,1469.0079335320722,1484.4690849651445
54,1493.5863378199733,1493.5863378199733,1496.272861556745,1513.756973115288
55,1512.2742659658443,1512.2742659658443,1514.7270588539495,1534.3186116584345
56,1522.7157688552197,1522.7157688552197,1534.3186116584345,1543.6613365952373
57,1549.005248403428,1549.005248403428,1593.3706392530846,1613.6220320058196
58,1582.4760966999654,1593.3706392530846,1613.6220320058196,1624.8588256871494
59,1603.996103289569,1605.8411694116885,1624.8588256871494,1646.0110879443664
60,1659.6936689816248,1659.6936689816248,1669.782680700146,1688.9293531915228
61,1682.9006212671532,1682.9006212671532,1766.840682453149,1783.8330207468332
62,1692.2169943194504,1766.840682453149,1788.201325646082,1804.6862867616842
63,1700.3175990558416,1788.201325646082,1804.6862867616842,1821.771151942568
64,1755.9922253678287,1791.2359977529636,1821.771151942568,1841.3046102716596
65,1791.2856517482653,1797.975711024652,1841.3046102716596,1858.4530417124774
66,1845.9042610071558,1845.9042610071558,1858.4530417124774,1876.933647937896
67,1870.43651933504,1870.43651933504,1876.933647937896,1895.194597784465
68,1917.1521556998796,1917.1521556998796,1927.1434261572615,1942.2513825528652
69,1930.2580776230343,1930.2580776230343,1942.2513825528652,1957.5129187569303
70,1938.999606953384,1938.999606953384,1957.5129187569303,1972.8510606013353
71,1984.1195019448583,1984.1195019448583,1988.022656181452,2006.1426814164024
72,2022.3498920038633,2022.3498920038633,2037.2360281142985,2052.160396526829
73,2074.9144668507424,2074.9144668507424,2078.7855697249197,2094.822659614683
74,2111.4185577201806,2111.4185577201806,2119.9850828782446,2134.086871911293
75,2141.570477359424,2141.570477359424,2144.137268344563,2156.56325410975
76,2170.915850570294,2170.915850570294,2184.919939021896,2197.5571388587987
77,2216.151009507634,2216.151009507634,2229.2122519908794,2244.8660425733815
78,2270.808872922093,2270.808872922093,2285.3957213178624,2298.593202746219
79,2306.8752293190464,2306.8752293190464,2315.370680189628,2334.859608029406
80,2358.5681349348183,2358.5681349348183,2363.970343987107,2380.706730433107
81,2404.2080215295778,2404.2080215295778,2404.814800979651,2425.4116813142314
82,2459.239285656918,2459.239285656918,2465.222975601548,2482.990968354336
83,2507.0098699749637,2507.0098699749637,2524.839012357595,2543.652331755039
84,2547.8400880893482,2547.8400880893482,2549.7020341052134,2564.5694919287153
85,2601.2659959593702,2601.2659959593702,2612.55106689363,2627.6910653294194
86,2656.533958147751,2656.533958147751,2673.1333157477925,2694.525568625401
87,2695.0507760902697,2695.0507760902697,2700.0692676918825,2713.919061519852
88,2731.5071097148043,2731.5071097148043,2736.942367424261,2748.962146221692
89,2784.5627926550405,2784.5627926550405,2816.6336981799473,2831.477137896928
90,2832.2156381685677,2832.2156381685677,2834.1606767069866,2849.2318578497543
91,2851.8805398886966,2851.8805398886966,2855.6337391031593,2870.408068789846
92,2877.107108921073,2877.107108921073,2885.8118184417904,2901.913341877181
93,2898.57698594285,2898.57698594285,2938.93105723809,2950.0919932212114
94,2915.789103305413,2938.93105723809,2950.0919932212114,2967.758122840192
95,2923.8456226024723,2942.6490973338905,2971.7466683479147,2986.4909019516435
96,2973.2088369000735,2973.2088369000735,2986.4909019516435,3000.026346553543
97,3014.7061860123727,3014.7061860123727,3022.9007274426235,3037.0963168645535
98,3051.3797548575476,3051.3797548575476,3064.9089174334295,3084.329553272719
99,3071.5908636779304,3071.5908636779304,3084.329553272719,3099.042476889958
100,3080.718379647613,3080.718379647613,3099.042476889958,3117.126788050581
101,3089.2232258616714,3089.2232258616714,3117.126788050581,3139.8933319342127
102,3122.909628019127,3122.909628019127,3139.8933319342127,3160.968745450441
103,3155.3705209605855,3155.3705209605855,3161.5400932860034,3174.6793802463585
104,3204.7838591529267,3204.7838591529267,3206.0597952240437,3218.1188086336056
105,3250.5919854967833,3250.5919854967833,3278.8839848673506,3293.9843382477147
106,3270.073981970848,3278.8839848673506,3293.9843382477147,3314.8071159438323
107,3312.688919041896,3312.688919041896,3314.8449898194935,3329.551313681694
108,3339.6136075796744,3339.6136075796744,3340.83869353052,3357.325201303621
109,3383.3155990924324,3383.3155990924324,3383.531343695796,3398.874378609409
110,3403.5311478309086,3403.5311478309086,3429.239360299244,3444.946845702241
111,3458.2913489808357,3458.2913489808357,3465.5832769298377,3478.6108171076276
112,3481.01299291532,3481.01299291532,3506.835669656993,3523.8915345820974
113,3524.749713967943,3524.749713967943,3529.7696949386454,3551.136744682442
114,3552.7046854647133,3552.7046854647133,3561.887311274228,3579.8905166635527
115,3607.447307990721,3607.447307990721,3614.898851874608,3631.0654851056433
116,3620.1262957358217,3620.1262957358217,3636.027804113267,3655.195783104063
117,3647.090332798593,3647.090332798593,3658.9259661715855,3673.398070372549
118,3700.0644790554743,3700.0644790554743,3704.5291642416255,3718.4398034499873
119,3719.6708393462286,3719.6708393462286,3720.4547464505004,3736.099843659089
120,3768.492536405064,3768.492536405064,3768.7411159616,3776.7673771601017
121,3786.904682180371,3786.904682180371,3793.138991103264,3805.63255392911
122,3807.86550341685,3807.86550341685,3809.4856826217465,3824.2377350130055
123,3842.3262714004572,3842.3262714004572,3846.3142547855573,3859.0825895642097
124,3885.602515012115,3885.602515012115,3915.0125626428053,3929.3734023927686
125,3913.0112895696243,3915.0125626428053,3929.3734023927686,3944.5239234239157
126,3951.944537864526,3951.944537864526,3958.1593279283566,3975.7593436885377
127,4003.87646422666,4003.87646422666,4008.600388355437,4022.5225128897573
128,4033.2340057878173,4033.2340057878173,4051.132246875567,4068.2193795554963
129,4047.8254072629575,4051.132246875567,4068.2193795554963,4084.6517664535772
130,4057.8954883284773,4063.974426892026,4084.6517664535772,4100.292158191072
131,4067.4409335769196,4067.4409335769196,4100.292158191072,4114.740200807642
132,4081.0091852064825,4081.0091852064825,4114.740200807642,4130.403793644921
133,4108.190920196942,4108.190920196942,4130.403793644921,4145.935920733883
134,4157.459463937595,4157.459463937595,4160.85756500942,4179.886235040835
