# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896618
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.445,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.445,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.252,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.252,     3,Finish(2), after,   1,   0,   0,   0,   0
      23.305,     1,  Arrival,before,   0,   0,   0,   0,   0
      23.305,     1,  Arrival, after,   2,   0,   0,   1,   0
      23.609,     5,Finish(1),before,   1,   0,   0,   1,   0
      23.609,     5,Finish(1), after,   2,   0,   0,   0,   1
      39.958,     6,Finish(2),before,   1,   0,   0,   0,   1
      39.958,     6,Finish(2), after,   1,   0,   0,   0,   0
      43.191,     4,  Arrival,before,   0,   0,   0,   0,   0
      43.191,     4,  Arrival, after,   2,   0,   0,   1,   0
      48.029,     8,Finish(1),before,   1,   0,   0,   1,   0
      48.029,     8,Finish(1), after,   2,   0,   0,   0,   1
      62.304,     9,Finish(2),before,   1,   0,   0,   0,   1
      62.304,     9,Finish(2), after,   1,   0,   0,   0,   0
      75.967,     7,  Arrival,before,   0,   0,   0,   0,   0
      75.967,     7,  Arrival, after,   2,   0,   0,   1,   0
      76.255,    11,Finish(1),before,   1,   0,   0,   1,   0
      76.255,    11,Finish(1), after,   2,   0,   0,   0,   1
      92.819,    12,Finish(2),before,   1,   0,   0,   0,   1
      92.819,    12,Finish(2), after,   1,   0,   0,   0,   0
     102.892,    10,  Arrival,before,   0,   0,   0,   0,   0
     102.892,    10,  Arrival, after,   2,   0,   0,   1,   0
     103.258,    14,Finish(1),before,   1,   0,   0,   1,   0
     103.258,    14,Finish(1), after,   2,   0,   0,   0,   1
     121.781,    15,Finish(2),before,   1,   0,   0,   0,   1
     121.781,    15,Finish(2), after,   1,   0,   0,   0,   0
     152.126,    13,  Arrival,before,   0,   0,   0,   0,   0
     152.126,    13,  Arrival, after,   2,   0,   0,   1,   0
     166.124,    17,Finish(1),before,   1,   0,   0,   1,   0
