# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:51
# parameter: seed = 1896487
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.948,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.948,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.120,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.120,     3,Finish(2), after,   1,   0,   0,   0,   0
      18.169,     1,  Arrival,before,   0,   0,   0,   0,   0
      18.169,     1,  Arrival, after,   2,   0,   0,   1,   0
      22.253,     5,Finish(1),before,   1,   0,   0,   1,   0
      22.253,     5,Finish(1), after,   2,   0,   0,   0,   1
      37.117,     6,Finish(2),before,   1,   0,   0,   0,   1
      37.117,     6,Finish(2), after,   1,   0,   0,   0,   0
      73.950,     4,  Arrival,before,   0,   0,   0,   0,   0
      73.950,     4,  Arrival, after,   2,   0,   0,   1,   0
      81.032,     8,Finish(1),before,   1,   0,   0,   1,   0
      81.032,     8,Finish(1), after,   2,   0,   0,   0,   1
     102.098,     9,Finish(2),before,   1,   0,   0,   0,   1
     102.098,     9,Finish(2), after,   1,   0,   0,   0,   0
     120.959,     7,  Arrival,before,   0,   0,   0,   0,   0
     120.959,     7,  Arrival, after,   2,   0,   0,   1,   0
     132.890,    10,  Arrival,before,   1,   0,   0,   1,   0
     132.890,    10,  Arrival, after,   2,   1,   0,   1,   0
     137.885,    11,Finish(1),before,   1,   1,   0,   1,   0
     137.885,    11,Finish(1), after,   3,   0,   0,   1,   1
     139.743,    13,Finish(1),before,   2,   0,   0,   1,   1
     139.743,    13,Finish(1), after,   2,   0,   1,   0,   1
     154.437,    14,Finish(2),before,   1,   0,   1,   0,   1
     154.437,    14,Finish(2), after,   2,   0,   0,   0,   1
     157.844,    12,  Arrival,before,   1,   0,   0,   0,   1
     157.844,    12,  Arrival, after,   3,   0,   0,   1,   1
     164.968,    17,Finish(1),before,   2,   0,   0,   1,   1
     164.968,    17,Finish(1), after,   2,   0,   1,   0,   1
     169.507,    15,Finish(2),before,   1,   0,   1,   0,   1
