# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:56
# parameter: seed = 1896553
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.791,     2,Finish(1),before,   1,   0,   0,   1,   0
      25.791,     2,Finish(1), after,   2,   0,   0,   0,   1
      44.969,     3,Finish(2),before,   1,   0,   0,   0,   1
      44.969,     3,Finish(2), after,   1,   0,   0,   0,   0
      54.100,     1,  Arrival,before,   0,   0,   0,   0,   0
      54.100,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.892,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.892,     5,Finish(1), after,   2,   0,   0,   0,   1
      75.847,     6,Finish(2),before,   1,   0,   0,   0,   1
      75.847,     6,Finish(2), after,   1,   0,   0,   0,   0
      87.400,     4,  Arrival,before,   0,   0,   0,   0,   0
      87.400,     4,  Arrival, after,   2,   0,   0,   1,   0
     116.573,     8,Finish(1),before,   1,   0,   0,   1,   0
     116.573,     8,Finish(1), after,   2,   0,   0,   0,   1
     121.742,     7,  Arrival,before,   1,   0,   0,   0,   1
     121.742,     7,  Arrival, after,   3,   0,   0,   1,   1
     130.375,    11,Finish(1),before,   2,   0,   0,   1,   1
     130.375,    11,Finish(1), after,   2,   0,   1,   0,   1
     134.637,     9,Finish(2),before,   1,   0,   1,   0,   1
     134.637,     9,Finish(2), after,   2,   0,   0,   0,   1
     144.525,    10,  Arrival,before,   1,   0,   0,   0,   1
     144.525,    10,  Arrival, after,   3,   0,   0,   1,   1
     149.262,    12,Finish(2),before,   2,   0,   0,   1,   1
     149.262,    12,Finish(2), after,   2,   0,   0,   1,   0
     157.438,    14,Finish(1),before,   1,   0,   0,   1,   0
     157.438,    14,Finish(1), after,   2,   0,   0,   0,   1
     168.115,    13,  Arrival,before,   1,   0,   0,   0,   1
     168.115,    13,  Arrival, after,   3,   0,   0,   1,   1
     173.981,    17,Finish(1),before,   2,   0,   0,   1,   1
     173.981,    17,Finish(1), after,   2,   0,   1,   0,   1
     175.201,    15,Finish(2),before,   1,   0,   1,   0,   1
