# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:59
# parameter: seed = 1896596
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      20.247,     2,Finish(1),before,   1,   0,   0,   1,   0
      20.247,     2,Finish(1), after,   2,   0,   0,   0,   1
      40.319,     3,Finish(2),before,   1,   0,   0,   0,   1
      40.319,     3,Finish(2), after,   1,   0,   0,   0,   0
      43.328,     1,  Arrival,before,   0,   0,   0,   0,   0
      43.328,     1,  Arrival, after,   2,   0,   0,   1,   0
      70.708,     4,  Arrival,before,   1,   0,   0,   1,   0
      70.708,     4,  Arrival, after,   2,   1,   0,   1,   0
      80.506,     6,  Arrival,before,   1,   1,   0,   1,   0
      80.506,     6,  Arrival, after,   2,   2,   0,   1,   0
      93.588,     5,Finish(1),before,   1,   2,   0,   1,   0
      93.588,     5,Finish(1), after,   3,   1,   0,   1,   1
     109.261,     8,Finish(1),before,   2,   1,   0,   1,   1
     109.261,     8,Finish(1), after,   3,   0,   1,   1,   1
     110.026,    10,Finish(1),before,   2,   0,   1,   1,   1
     110.026,    10,Finish(1), after,   2,   0,   2,   0,   1
     114.693,     9,Finish(2),before,   1,   0,   2,   0,   1
     114.693,     9,Finish(2), after,   2,   0,   1,   0,   1
     117.504,     7,  Arrival,before,   1,   0,   1,   0,   1
     117.504,     7,  Arrival, after,   3,   0,   1,   1,   1
     129.616,    11,Finish(2),before,   2,   0,   1,   1,   1
     129.616,    11,Finish(2), after,   3,   0,   0,   1,   1
     146.507,    13,Finish(1),before,   2,   0,   0,   1,   1
     146.507,    13,Finish(1), after,   2,   0,   1,   0,   1
     146.896,    14,Finish(2),before,   1,   0,   1,   0,   1
     146.896,    14,Finish(2), after,   2,   0,   0,   0,   1
     164.316,    15,Finish(2),before,   1,   0,   0,   0,   1
     164.316,    15,Finish(2), after,   1,   0,   0,   0,   0
     168.020,    12,  Arrival,before,   0,   0,   0,   0,   0
     168.020,    12,  Arrival, after,   2,   0,   0,   1,   0
     176.966,    17,Finish(1),before,   1,   0,   0,   1,   0
