# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896443
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.857,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.857,     2,Finish(1), after,   2,   0,   0,   0,   1
      10.215,     1,  Arrival,before,   1,   0,   0,   0,   1
      10.215,     1,  Arrival, after,   3,   0,   0,   1,   1
      11.101,     5,Finish(1),before,   2,   0,   0,   1,   1
      11.101,     5,Finish(1), after,   2,   0,   1,   0,   1
      16.710,     3,Finish(2),before,   1,   0,   1,   0,   1
      16.710,     3,Finish(2), after,   2,   0,   0,   0,   1
      30.844,     6,Finish(2),before,   1,   0,   0,   0,   1
      30.844,     6,Finish(2), after,   1,   0,   0,   0,   0
      32.983,     4,  Arrival,before,   0,   0,   0,   0,   0
      32.983,     4,  Arrival, after,   2,   0,   0,   1,   0
      39.431,     8,Finish(1),before,   1,   0,   0,   1,   0
      39.431,     8,Finish(1), after,   2,   0,   0,   0,   1
      58.586,     9,Finish(2),before,   1,   0,   0,   0,   1
      58.586,     9,Finish(2), after,   1,   0,   0,   0,   0
      88.438,     7,  Arrival,before,   0,   0,   0,   0,   0
      88.438,     7,  Arrival, after,   2,   0,   0,   1,   0
      91.604,    11,Finish(1),before,   1,   0,   0,   1,   0
      91.604,    11,Finish(1), after,   2,   0,   0,   0,   1
     101.497,    12,Finish(2),before,   1,   0,   0,   0,   1
     101.497,    12,Finish(2), after,   1,   0,   0,   0,   0
     141.133,    10,  Arrival,before,   0,   0,   0,   0,   0
     141.133,    10,  Arrival, after,   2,   0,   0,   1,   0
     163.760,    13,  Arrival,before,   1,   0,   0,   1,   0
     163.760,    13,  Arrival, after,   2,   1,   0,   1,   0
     195.900,    14,Finish(1),before,   1,   1,   0,   1,   0
     195.900,    14,Finish(1), after,   3,   0,   0,   1,   1
     201.359,    15,  Arrival,before,   2,   0,   0,   1,   1
     201.359,    15,  Arrival, after,   3,   1,   0,   1,   1
     205.061,    17,Finish(2),before,   2,   1,   0,   1,   1
