# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:52
# parameter: seed = 1896506
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.678,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.678,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.031,     3,Finish(2),before,   1,   0,   0,   0,   1
      22.031,     3,Finish(2), after,   1,   0,   0,   0,   0
      37.967,     1,  Arrival,before,   0,   0,   0,   0,   0
      37.967,     1,  Arrival, after,   2,   0,   0,   1,   0
      40.285,     5,Finish(1),before,   1,   0,   0,   1,   0
      40.285,     5,Finish(1), after,   2,   0,   0,   0,   1
      60.369,     6,Finish(2),before,   1,   0,   0,   0,   1
      60.369,     6,Finish(2), after,   1,   0,   0,   0,   0
      65.458,     4,  Arrival,before,   0,   0,   0,   0,   0
      65.458,     4,  Arrival, after,   2,   0,   0,   1,   0
      75.058,     8,Finish(1),before,   1,   0,   0,   1,   0
      75.058,     8,Finish(1), after,   2,   0,   0,   0,   1
      93.548,     7,  Arrival,before,   1,   0,   0,   0,   1
      93.548,     7,  Arrival, after,   3,   0,   0,   1,   1
      98.139,     9,Finish(2),before,   2,   0,   0,   1,   1
      98.139,     9,Finish(2), after,   2,   0,   0,   1,   0
      99.343,    11,Finish(1),before,   1,   0,   0,   1,   0
      99.343,    11,Finish(1), after,   2,   0,   0,   0,   1
     112.181,    12,Finish(2),before,   1,   0,   0,   0,   1
     112.181,    12,Finish(2), after,   1,   0,   0,   0,   0
     136.966,    10,  Arrival,before,   0,   0,   0,   0,   0
     136.966,    10,  Arrival, after,   2,   0,   0,   1,   0
     142.633,    14,Finish(1),before,   1,   0,   0,   1,   0
     142.633,    14,Finish(1), after,   2,   0,   0,   0,   1
     160.299,    15,Finish(2),before,   1,   0,   0,   0,   1
     160.299,    15,Finish(2), after,   1,   0,   0,   0,   0
     164.169,    13,  Arrival,before,   0,   0,   0,   0,   0
     164.169,    13,  Arrival, after,   2,   0,   0,   1,   0
     184.350,    16,  Arrival,before,   1,   0,   0,   1,   0
