# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:57
# parameter: seed = 1896566
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.314,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.314,     2,Finish(1), after,   2,   0,   0,   0,   1
       9.541,     1,  Arrival,before,   1,   0,   0,   0,   1
       9.541,     1,  Arrival, after,   3,   0,   0,   1,   1
      10.683,     5,Finish(1),before,   2,   0,   0,   1,   1
      10.683,     5,Finish(1), after,   2,   0,   1,   0,   1
      17.996,     3,Finish(2),before,   1,   0,   1,   0,   1
      17.996,     3,Finish(2), after,   2,   0,   0,   0,   1
      20.958,     4,  Arrival,before,   1,   0,   0,   0,   1
      20.958,     4,  Arrival, after,   3,   0,   0,   1,   1
      23.359,     8,Finish(1),before,   2,   0,   0,   1,   1
      23.359,     8,Finish(1), after,   2,   0,   1,   0,   1
      37.603,     6,Finish(2),before,   1,   0,   1,   0,   1
      37.603,     6,Finish(2), after,   2,   0,   0,   0,   1
      53.137,     9,Finish(2),before,   1,   0,   0,   0,   1
      53.137,     9,Finish(2), after,   1,   0,   0,   0,   0
      54.987,     7,  Arrival,before,   0,   0,   0,   0,   0
      54.987,     7,  Arrival, after,   2,   0,   0,   1,   0
      64.184,    11,Finish(1),before,   1,   0,   0,   1,   0
      64.184,    11,Finish(1), after,   2,   0,   0,   0,   1
      68.998,    10,  Arrival,before,   1,   0,   0,   0,   1
      68.998,    10,  Arrival, after,   3,   0,   0,   1,   1
      77.128,    12,Finish(2),before,   2,   0,   0,   1,   1
      77.128,    12,Finish(2), after,   2,   0,   0,   1,   0
      84.656,    14,Finish(1),before,   1,   0,   0,   1,   0
      84.656,    14,Finish(1), after,   2,   0,   0,   0,   1
      96.271,    15,Finish(2),before,   1,   0,   0,   0,   1
      96.271,    15,Finish(2), after,   1,   0,   0,   0,   0
      97.717,    13,  Arrival,before,   0,   0,   0,   0,   0
      97.717,    13,  Arrival, after,   2,   0,   0,   1,   0
      99.305,    17,Finish(1),before,   1,   0,   0,   1,   0
