time,total_ships,harbour_ships
80,1.125,0.0
160,3.4,1.0
240,2.125,0.375
320,1.0,0.14285714285714285
400,1.0,0.0
480,0.6666666666666666,0.0
560,0.6666666666666666,0.0
640,1.0,0.1111111111111111
720,1.875,0.625
800,1.6666666666666667,0.5555555555555556
880,1.3333333333333333,0.1111111111111111
960,1.6666666666666667,0.5555555555555556
1040,1.7692307692307692,0.3076923076923077
1120,0.6,0.0
1200,1.375,0.125
1280,1.25,0.125
1360,1.1428571428571428,0.14285714285714285
1440,0.6666666666666666,0.0
1520,1.0,0.0
1600,0.6666666666666666,0.0
1680,1.125,0.125
1760,1.4545454545454546,0.18181818181818182
1840,1.0,0.0
1920,0.6666666666666666,0.0
2000,0.8571428571428571,0.0
2080,1.3636363636363635,0.09090909090909091
2160,0.5,0.0
2240,0.6666666666666666,0.0
2320,0.7142857142857143,0.0
2400,1.0,0.0
2480,1.1428571428571428,0.0
2560,1.1666666666666667,0.16666666666666666
2640,1.1428571428571428,0.14285714285714285
2720,1.1428571428571428,0.14285714285714285
2800,0.875,0.0
2880,0.75,0.0
2960,0.875,0.0
3040,1.2857142857142858,0.14285714285714285
3120,0.875,0.0
3200,1.4,0.1
3280,0.6666666666666666,0.0
3360,0.5,0.0
3440,1.5384615384615385,0.38461538461538464
3520,1.25,0.25
3600,0.6666666666666666,0.0
3680,0.8,0.0
3760,1.0,0.0
3840,0.6666666666666666,0.0
3920,1.6,0.0
4000,1.2857142857142858,0.2857142857142857
4080,1.0,0.0
4160,0.6666666666666666,0.0
4240,0.5,0.0
4320,0.7142857142857143,0.0
4400,0.6666666666666666,0.0
4480,1.2857142857142858,0.14285714285714285
4560,1.7692307692307692,0.07692307692307693
4640,2.1,0.5
4720,1.4285714285714286,0.14285714285714285
4800,1.5,0.3
4880,1.2727272727272727,0.09090909090909091
4960,1.375,0.125
5040,1.5,0.3333333333333333
5120,1.3,0.2
5200,1.25,0.0
5280,1.2857142857142858,0.2857142857142857
5360,1.125,0.125
5440,1.1111111111111112,0.0
5520,1.4444444444444444,0.0
5600,1.2727272727272727,0.18181818181818182
5680,2.125,0.5
5760,1.8571428571428572,0.2857142857142857
5840,0.6666666666666666,0.0
5920,0.625,0.0
6000,1.25,0.0
6080,1.2222222222222223,0.0
6160,0.7142857142857143,0.0
6240,2.230769230769231,0.6923076923076923
6320,2.2857142857142856,0.2857142857142857
6400,1.7,0.4
6480,0.9090909090909091,0.09090909090909091
6560,0.8,0.0
6640,0.6666666666666666,0.0
6720,1.5,0.125
6800,1.5454545454545454,0.2727272727272727
6880,1.0,0.0
6960,2.5,0.0
7040,2.625,0.625
7120,1.6666666666666667,0.2222222222222222
7200,1.7142857142857142,0.42857142857142855
7280,1.125,0.125
7360,1.0,0.14285714285714285
7440,0.75,0.0
7520,0.875,0.0
7600,1.4545454545454546,0.09090909090909091
7680,1.1428571428571428,0.0
7760,1.9,0.4
7840,1.0,0.0
7920,1.0,0.0
8000,0.8571428571428571,0.0
8080,1.3636363636363635,0.09090909090909091
8160,1.5833333333333333,0.25
8240,0.5714285714285714,0.0
8320,1.2222222222222223,0.1111111111111111
8400,0.6666666666666666,0.0
8480,0.6666666666666666,0.0
8560,1.1666666666666667,0.0
8640,0.75,0.0
8720,1.3333333333333333,0.1111111111111111
8800,0.8888888888888888,0.0
8880,0.8888888888888888,0.0
8960,1.25,0.125
9040,1.25,0.125
9120,1.2857142857142858,0.14285714285714285
9200,0.7142857142857143,0.0
9280,0.6666666666666666,0.0
9360,1.1666666666666667,0.16666666666666666
9440,0.6,0.0
9520,1.5555555555555556,0.1111111111111111
9600,1.3,0.1
9680,1.6363636363636365,0.2727272727272727
9760,1.1666666666666667,0.16666666666666666
9840,0.6666666666666666,0.0
9920,1.2857142857142858,0.14285714285714285
10000,1.5,0.2
10080,1.1,0.0
10160,1.375,0.25
10240,0.8,0.0
10320,1.2,0.2
10400,0.75,0.0
10480,1.0,0.14285714285714285
10560,1.0,0.1111111111111111
10640,0.6666666666666666,0.0
10720,0.6666666666666666,0.0
10800,0.75,0.0
10880,1.1428571428571428,0.14285714285714285
10960,0.8571428571428571,0.0
11040,2.125,0.5
11120,1.3333333333333333,0.3333333333333333
11200,1.2222222222222223,0.1111111111111111
11280,1.0,0.0
11360,1.5,0.0
11440,1.2857142857142858,0.2857142857142857
11520,2.125,0.625
11600,0.8571428571428571,0.14285714285714285
11680,0.6666666666666666,0.0
11760,1.2857142857142858,0.14285714285714285
11840,1.0,0.14285714285714285
11920,1.0,0.0
12000,0.6666666666666666,0.0
12080,1.1666666666666667,0.16666666666666666
12160,0.6666666666666666,0.0
12240,1.5,0.3
12320,0.6,0.0
12400,1.0,0.125
12480,0.6666666666666666,0.0
12560,0.6666666666666666,0.0
12640,1.125,0.125
12720,0.6666666666666666,0.0
12800,0.6666666666666666,0.0
12880,0.6,0.0
12960,1.875,0.375
13040,0.6666666666666666,0.0
13120,0.6666666666666666,0.0
13200,0.6,0.0
13280,0.6,0.0
13360,0.6666666666666666,0.0
13440,0.6666666666666666,0.0
13520,1.0,0.0
13600,1.2,0.2
13680,0.6666666666666666,0.0
13760,0.6666666666666666,0.0
13840,0.8,0.0
13920,1.3333333333333333,0.16666666666666666
14000,1.8,0.3
14080,0.7142857142857143,0.0
14160,0.6666666666666666,0.0
14240,1.4545454545454546,0.18181818181818182
14320,1.1666666666666667,0.16666666666666666
14400,1.0,0.0
14480,0.6666666666666666,0.0
14560,1.1428571428571428,0.0
14640,2.0833333333333335,0.3333333333333333
14720,0.8888888888888888,0.0
14800,0.5,0.0
14880,0.8,0.0
14960,0.6666666666666666,0.0
15040,0.5714285714285714,0.0
15120,1.1111111111111112,0.0
15200,1.25,0.25
15280,1.0,0.14285714285714285
15360,0.8,0.0
15440,1.2222222222222223,0.1111111111111111
15520,1.7272727272727273,0.09090909090909091
15600,1.5,0.25
15680,1.25,0.125
15760,1.375,0.125
15840,1.1428571428571428,0.14285714285714285
15920,0.6666666666666666,0.0
16000,1.0,0.0
16080,0.6666666666666666,0.0
16160,1.3333333333333333,0.1111111111111111
16240,1.2,0.1
16320,0.75,0.0
16400,1.7,0.4
16480,0.5,0.0
16560,0.6666666666666666,0.0
16640,0.6666666666666666,0.0
16720,0.6666666666666666,0.0
16800,1.2857142857142858,0.14285714285714285
16880,0.875,0.0
16960,0.8,0.0
17040,0.625,0.0
17120,1.2222222222222223,0.1111111111111111
17200,1.0,0.0
17280,1.0,0.0
17360,0.8333333333333334,0.16666666666666666
17440,1.4285714285714286,0.0
17520,1.4444444444444444,0.1111111111111111
17600,1.0,0.0
17680,1.7272727272727273,0.45454545454545453
17760,1.0,0.14285714285714285
17840,0.6666666666666666,0.0
17920,1.0,0.0
18000,1.625,0.0
18080,1.0,0.1111111111111111
18160,1.7142857142857142,0.2857142857142857
18240,1.1428571428571428,0.0
18320,1.7,0.2
18400,1.8,0.3
18480,0.6666666666666666,0.0
18560,1.25,0.125
18640,1.0,0.0
18720,1.8,0.2
18800,1.7,0.4
18880,1.1111111111111112,0.0
18960,1.0,0.125
19040,0.6666666666666666,0.0
19120,1.1428571428571428,0.14285714285714285
19200,1.5833333333333333,0.25
19280,1.4,0.2
19360,1.0,0.0
19440,1.0,0.125
19520,1.2,0.1
19600,0.5,0.0
19680,1.0,0.0
19760,0.6666666666666666,0.0
19840,0.6666666666666666,0.0
19920,1.0,0.14285714285714285
20000,1.4615384615384615,0.15384615384615385
20080,1.6153846153846154,0.23076923076923078
20160,0.6666666666666666,0.0
20240,1.1428571428571428,0.0
20320,0.7142857142857143,0.0
20400,0.6,0.0
20480,1.3333333333333333,0.16666666666666666
20560,1.0,0.0
20640,1.2857142857142858,0.14285714285714285
20720,1.0,0.0
20800,0.6666666666666666,0.0
20880,1.3,0.1
20960,1.0,0.0
21040,0.625,0.0
21120,1.2,0.0
21200,1.125,0.125
21280,1.9,0.4
21360,1.0,0.1111111111111111
21440,1.125,0.125
21520,1.625,0.0
21600,1.9,0.4
21680,0.6,0.0
21760,1.1428571428571428,0.14285714285714285
21840,1.4,0.2
21920,1.3333333333333333,0.1111111111111111
22000,0.8888888888888888,0.0
22080,1.0,0.0
22160,0.6666666666666666,0.0
22240,1.0,0.0
22320,1.3333333333333333,0.2222222222222222
22400,0.9,0.1
22480,1.8,0.0
22560,2.0,0.2
22640,1.1428571428571428,0.14285714285714285
22720,0.6666666666666666,0.0
22800,1.0,0.0
22880,0.6,0.0
22960,1.25,0.125
23040,0.6666666666666666,0.0
23120,1.1428571428571428,0.14285714285714285
23200,1.7142857142857142,0.0
23280,3.0,0.5454545454545454
23360,1.0,0.1
23440,1.0,0.0
23520,1.1,0.1
23600,2.0,0.45454545454545453
23680,2.9166666666666665,1.0833333333333333
23760,2.0,0.6666666666666666
23840,1.4,0.2
23920,1.0,0.0
24000,0.7142857142857143,0.0
24080,0.6666666666666666,0.0
24160,1.4444444444444444,0.2222222222222222
24240,0.5714285714285714,0.0
24320,1.2857142857142858,0.14285714285714285
24400,2.3076923076923075,0.7692307692307693
24480,0.8571428571428571,0.0
24560,1.0,0.0
24640,1.4285714285714286,0.14285714285714285
24720,1.0,0.125
24800,0.75,0.0
24880,1.2222222222222223,0.0
24960,1.4444444444444444,0.2222222222222222
25040,1.0,0.0
25120,1.25,0.0
25200,1.8666666666666667,0.26666666666666666
25280,1.0,0.0
25360,1.3636363636363635,0.18181818181818182
25440,1.1428571428571428,0.14285714285714285
25520,1.3333333333333333,0.16666666666666666
25600,1.0,0.0
25680,0.6666666666666666,0.0
25760,0.9090909090909091,0.09090909090909091
25840,0.75,0.0
25920,0.6,0.0
