# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:53
# parameter: seed = 1896511
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,12.239144134305555,31.438029851481623
2,35.59821559835611,35.59821559835611,45.47098710933913,55.38975499757297
3,65.74982605076252,65.74982605076252,69.0396178303375,83.22104334699804
4,86.33463244990179,86.33463244990179,133.30288595530135,153.3879817473196
5,115.3024543702889,133.30288595530135,153.3879817473196,176.97916558110063
6,136.63691203061424,138.6513682730785,176.97916558110063,197.3028135822754
7,146.50077950268945,148.32235157818542,197.3028135822754,217.94653294817405
8,173.68031011487048,173.68031011487048,217.94653294817405,235.5984772607925
9,191.56133063390888,191.56133063390888,241.9798335394969,257.5390231342149
10,246.849091748931,246.849091748931,257.5390231342149,274.73294413619067
11,262.0116828623953,262.0116828623953,292.8378018354709,310.8528051193069
12,289.7579971380907,292.8378018354709,328.2214343006498,343.23704749131974
13,305.61593666120916,328.2214343006498,343.23704749131974,356.1606010125218
14,349.53216782556706,349.53216782556706,357.44245539062865,372.7222502485609
15,358.97705492214834,358.97705492214834,372.7222502485609,387.70430798343625
16,372.74356724344057,372.74356724344057,387.70430798343625,398.43835437851726
17,414.66067052772644,414.66067052772644,415.43155763072446,432.8253296104642
18,445.8591056201131,445.8591056201131,449.42981110456134,463.82516924060553
19,468.6170603761342,468.6170603761342,471.86528506033187,487.6273718140052
20,504.66719520597104,504.66719520597104,511.0496978994925,522.870949378923
21,519.2990184145424,519.2990184145424,528.9126703669123,545.7749303809059
22,553.1002521892219,553.1002521892219,566.21202520868,584.3954065691556
23,583.4413894890345,583.4413894890345,586.4848381667606,601.7049008381796
24,605.0868351678482,605.0868351678482,623.8996905288719,638.345015255275
25,617.0297602060632,623.8996905288719,638.345015255275,655.8100658339382
26,631.7917179392726,631.7917179392726,655.8100658339382,679.2552161829553
27,659.7938535063813,659.7938535063813,679.2552161829553,694.5700085144168
28,696.2930534046907,696.2930534046907,696.6253764076356,711.4931430039699
29,711.2010102882698,711.2010102882698,730.3500790916448,745.0553898559775
30,727.5014818060926,730.3500790916448,745.0553898559775,765.2574313438206
31,780.8792451279461,780.8792451279461,782.6194161338045,800.9808523719987
32,790.354729393231,790.354729393231,800.9808523719987,820.9821611029454
33,799.8465670167955,799.8465670167955,820.9821611029454,835.4993309117793
34,836.0404981356592,836.0404981356592,843.4983022531793,858.2311089966391
35,848.4633301597252,848.4633301597252,858.4857362199419,873.0350279299385
36,898.3689143057269,898.3689143057269,899.2744835050972,921.8083587543794
37,911.9873541218232,911.9873541218232,921.8083587543794,938.8988123935762
38,961.9208301001771,961.9208301001771,977.826400767504,989.9176920414696
39,1007.3047620110328,1007.3047620110328,1022.8273914960997,1038.0617351730864
40,1055.8248151589892,1055.8248151589892,1058.962440800767,1072.5997501680038
41,1109.1681389821072,1109.1681389821072,1116.207078911784,1133.3784861947609
42,1126.5759811155253,1126.5759811155253,1133.3784861947609,1152.0984257639811
43,1160.7951888273642,1160.7951888273642,1173.4062745835927,1186.5352959982988
44,1185.224769231335,1185.224769231335,1190.7385561116118,1212.7568147480456
45,1223.5684741810494,1223.5684741810494,1227.4459554882098,1243.6422839185266
46,1278.8915867051187,1278.8915867051187,1282.1404595404808,1300.559205260408
47,1311.4602474889002,1311.4602474889002,1315.9024901336636,1336.0876251823477
48,1356.7884980937754,1356.7884980937754,1362.4300728667317,1382.5916333652833
49,1387.045090802432,1387.045090802432,1391.5392369657288,1408.6248581289376
50,1401.5666616445724,1401.5666616445724,1439.453787596902,1456.6134183213762
