time,total_ships,harbour_ships
80,0.75,0.0
160,2.6,0.9
240,2.857142857142857,1.1428571428571428
320,1.8,0.1
400,1.4615384615384615,0.23076923076923078
480,0.75,0.0
560,0.875,0.0
640,1.6666666666666667,0.4166666666666667
720,1.2222222222222223,0.1111111111111111
800,1.6,0.3
880,1.1,0.1
960,1.1666666666666667,0.16666666666666666
1040,0.6666666666666666,0.0
1120,0.8,0.0
1200,1.2222222222222223,0.1111111111111111
1280,0.6,0.0
1360,0.6666666666666666,0.0
1440,1.25,0.0
1520,2.1818181818181817,0.9090909090909091
1600,0.5,0.0
1680,1.0,0.0
1760,1.1818181818181819,0.09090909090909091
1840,1.2222222222222223,0.1111111111111111
1920,0.8571428571428571,0.0
2000,1.3,0.2
2080,1.0,0.0
2160,1.7272727272727273,0.36363636363636365
2240,1.1428571428571428,0.14285714285714285
2320,0.6,0.0
2400,1.4444444444444444,0.1111111111111111
2480,1.0,0.1111111111111111
2560,1.2857142857142858,0.14285714285714285
2640,0.5,0.0
2720,2.0,0.0
2800,1.4,0.3
2880,0.8,0.0
2960,0.5,0.0
3040,1.1428571428571428,0.14285714285714285
3120,2.2,0.5
3200,1.375,0.125
3280,1.7,0.2
3360,1.2857142857142858,0.14285714285714285
3440,0.8,0.0
3520,1.0,0.14285714285714285
3600,1.0,0.0
3680,1.0,0.0
3760,0.5,0.0
3840,0.6666666666666666,0.0
3920,0.8,0.0
4000,0.6,0.0
4080,0.7142857142857143,0.0
4160,0.8571428571428571,0.0
4240,1.0,0.1111111111111111
4320,0.6666666666666666,0.0
4400,0.8,0.0
4480,0.5714285714285714,0.0
4560,2.125,0.5
4640,1.0,0.14285714285714285
4720,0.7142857142857143,0.0
4800,1.5714285714285714,0.14285714285714285
4880,1.2222222222222223,0.1111111111111111
4960,0.6666666666666666,0.0
5040,0.8571428571428571,0.0
5120,1.3333333333333333,0.1111111111111111
5200,1.3636363636363635,0.2727272727272727
5280,0.5,0.0
5360,0.6666666666666666,0.0
5440,1.4444444444444444,0.1111111111111111
5520,1.5,0.125
5600,1.0,0.0
5680,1.1111111111111112,0.1111111111111111
5760,0.6666666666666666,0.0
5840,1.4,0.2
5920,1.7272727272727273,0.09090909090909091
6000,2.230769230769231,0.6923076923076923
6080,0.6,0.0
6160,1.375,0.125
6240,2.3333333333333335,0.9166666666666666
6320,1.375,0.25
6400,1.2857142857142858,0.14285714285714285
6480,0.875,0.0
6560,1.6923076923076923,0.3076923076923077
6640,1.1428571428571428,0.14285714285714285
6720,1.0,0.0
6800,0.6666666666666666,0.0
6880,1.2222222222222223,0.1111111111111111
6960,0.5,0.0
7040,1.5,0.0
7120,1.3333333333333333,0.2222222222222222
7200,1.0,0.0
7280,1.2857142857142858,0.14285714285714285
7360,1.125,0.0
7440,0.7142857142857143,0.0
7520,1.1666666666666667,0.0
7600,0.5714285714285714,0.0
7680,0.75,0.0
7760,1.75,0.375
7840,1.1666666666666667,0.0
7920,1.0,0.1111111111111111
8000,1.1666666666666667,0.16666666666666666
8080,0.75,0.0
8160,1.0,0.125
8240,1.2857142857142858,0.14285714285714285
8320,0.625,0.0
8400,0.75,0.0
8480,1.25,0.125
8560,1.0,0.1
8640,0.8571428571428571,0.0
8720,1.0,0.1111111111111111
8800,0.7142857142857143,0.0
8880,1.4444444444444444,0.1111111111111111
8960,1.5714285714285714,0.14285714285714285
9040,1.0,0.0
9120,0.6666666666666666,0.0
9200,0.5714285714285714,0.0
9280,1.0,0.0
9360,0.8,0.0
9440,0.7142857142857143,0.0
9520,1.2,0.0
9600,1.5,0.125
9680,0.5714285714285714,0.0
9760,0.6666666666666666,0.0
9840,0.75,0.0
9920,0.6666666666666666,0.0
10000,0.625,0.0
10080,0.8,0.0
10160,0.8333333333333334,0.0
10240,1.4444444444444444,0.2222222222222222
10320,2.4,0.4
10400,1.25,0.125
10480,1.2,0.0
10560,1.1428571428571428,0.14285714285714285
10640,0.875,0.0
10720,1.75,0.375
10800,2.875,0.25
10880,1.5555555555555556,0.1111111111111111
10960,1.25,0.0
11040,1.0,0.125
11120,1.8181818181818181,0.18181818181818182
11200,1.0,0.0
11280,1.1,0.1
11360,1.7142857142857142,0.2857142857142857
11440,2.2,0.9
11520,1.0,0.14285714285714285
11600,0.8,0.0
11680,0.5714285714285714,0.0
11760,1.1428571428571428,0.14285714285714285
11840,1.5714285714285714,0.14285714285714285
11920,1.0,0.0
12000,1.2857142857142858,0.14285714285714285
12080,0.6666666666666666,0.0
12160,1.125,0.125
12240,0.6666666666666666,0.0
12320,1.2857142857142858,0.14285714285714285
12400,1.125,0.125
12480,0.5714285714285714,0.0
12560,1.75,0.25
12640,0.8888888888888888,0.0
12720,1.1428571428571428,0.14285714285714285
12800,1.0,0.125
12880,0.6,0.0
12960,1.3636363636363635,0.09090909090909091
13040,1.5,0.0
13120,2.5384615384615383,1.0769230769230769
13200,1.375,0.375
13280,2.7,0.4
13360,1.6,0.1
13440,1.0,0.1111111111111111
13520,1.1666666666666667,0.16666666666666666
13600,0.75,0.0
13680,0.6,0.0
13760,1.0,0.1111111111111111
13840,1.2,0.1
13920,1.0,0.0
14000,0.6666666666666666,0.0
14080,1.6923076923076923,0.07692307692307693
14160,1.0,0.14285714285714285
14240,1.8571428571428572,0.0
14320,1.5,0.4
14400,1.5,0.25
14480,0.5714285714285714,0.0
14560,1.9,0.3
14640,1.0,0.0
14720,1.125,0.0
14800,1.2,0.1
14880,1.0,0.125
14960,2.5,0.3333333333333333
15040,1.0,0.0
15120,0.6666666666666666,0.0
15200,0.5714285714285714,0.0
15280,1.75,0.0
15360,1.0,0.14285714285714285
15440,1.0,0.0
15520,0.6666666666666666,0.0
15600,0.8,0.0
15680,0.5714285714285714,0.0
15760,0.8,0.0
15840,1.3,0.2
15920,0.7142857142857143,0.0
16000,1.0,0.125
16080,0.75,0.0
16160,0.5714285714285714,0.0
16240,1.0,0.0
16320,0.7142857142857143,0.0
16400,0.6666666666666666,0.0
16480,0.8571428571428571,0.0
16560,1.0909090909090908,0.0
16640,0.875,0.0
16720,1.0,0.0
16800,1.3333333333333333,0.1111111111111111
16880,1.4166666666666667,0.25
16960,0.6666666666666666,0.0
17040,1.0,0.125
17120,0.75,0.0
17200,1.5,0.25
17280,0.6666666666666666,0.0
17360,0.6666666666666666,0.0
17440,1.0,0.0
17520,0.6666666666666666,0.0
17600,0.875,0.0
17680,1.0,0.0
17760,0.6666666666666666,0.0
17840,0.6666666666666666,0.0
17920,1.2222222222222223,0.1111111111111111
18000,0.75,0.0
18080,1.3333333333333333,0.1111111111111111
18160,0.6666666666666666,0.0
18240,1.2222222222222223,0.1111111111111111
18320,1.25,0.08333333333333333
18400,1.3333333333333333,0.16666666666666666
18480,0.8333333333333334,0.0
18560,1.0,0.125
18640,1.0,0.0
18720,2.0,0.2
18800,2.0,0.2857142857142857
18880,1.8888888888888888,0.1111111111111111
18960,1.6,0.2
19040,1.0,0.14285714285714285
19120,0.8,0.0
19200,1.25,0.0
19280,2.3,0.6
19360,0.6,0.0
19440,1.0833333333333333,0.08333333333333333
19520,1.8181818181818181,0.6363636363636364
19600,0.6,0.0
19680,1.5,0.0
19760,2.375,0.625
19840,1.0,0.0
19920,1.7,0.3
20000,0.875,0.0
20080,0.6,0.0
20160,1.25,0.0
20240,2.6666666666666665,0.6666666666666666
20320,1.1111111111111112,0.1111111111111111
20400,1.0,0.125
20480,0.6666666666666666,0.0
20560,0.6666666666666666,0.0
20640,1.1666666666666667,0.16666666666666666
20720,1.0,0.0
20800,1.2,0.2
20880,0.7142857142857143,0.0
20960,0.7142857142857143,0.0
21040,0.5714285714285714,0.0
21120,2.25,0.0
21200,2.4166666666666665,0.5833333333333334
21280,1.2,0.1
21360,0.6,0.0
21440,1.0,0.125
21520,0.75,0.0
21600,1.0,0.14285714285714285
21680,0.75,0.0
21760,1.3333333333333333,0.16666666666666666
21840,1.375,0.125
21920,2.1666666666666665,0.0
22000,2.5833333333333335,0.75
22080,1.0,0.1
22160,0.6,0.0
22240,1.0,0.0
22320,1.1428571428571428,0.14285714285714285
22400,1.25,0.125
22480,0.6,0.0
22560,2.0,0.25
