# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896450
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      18.962,     2,Finish(1),before,   1,   0,   0,   1,   0
      18.962,     2,Finish(1), after,   2,   0,   0,   0,   1
      36.909,     3,Finish(2),before,   1,   0,   0,   0,   1
      36.909,     3,Finish(2), after,   1,   0,   0,   0,   0
      45.298,     1,  Arrival,before,   0,   0,   0,   0,   0
      45.298,     1,  Arrival, after,   2,   0,   0,   1,   0
      48.787,     5,Finish(1),before,   1,   0,   0,   1,   0
      48.787,     5,Finish(1), after,   2,   0,   0,   0,   1
      65.776,     6,Finish(2),before,   1,   0,   0,   0,   1
      65.776,     6,Finish(2), after,   1,   0,   0,   0,   0
     100.592,     4,  Arrival,before,   0,   0,   0,   0,   0
     100.592,     4,  Arrival, after,   2,   0,   0,   1,   0
     126.072,     8,Finish(1),before,   1,   0,   0,   1,   0
     126.072,     8,Finish(1), after,   2,   0,   0,   0,   1
     126.339,     7,  Arrival,before,   1,   0,   0,   0,   1
     126.339,     7,  Arrival, after,   3,   0,   0,   1,   1
     127.993,    11,Finish(1),before,   2,   0,   0,   1,   1
     127.993,    11,Finish(1), after,   2,   0,   1,   0,   1
     145.410,     9,Finish(2),before,   1,   0,   1,   0,   1
     145.410,     9,Finish(2), after,   2,   0,   0,   0,   1
     165.797,    12,Finish(2),before,   1,   0,   0,   0,   1
     165.797,    12,Finish(2), after,   1,   0,   0,   0,   0
     178.004,    10,  Arrival,before,   0,   0,   0,   0,   0
     178.004,    10,  Arrival, after,   2,   0,   0,   1,   0
     185.134,    14,Finish(1),before,   1,   0,   0,   1,   0
     185.134,    14,Finish(1), after,   2,   0,   0,   0,   1
     194.191,    13,  Arrival,before,   1,   0,   0,   0,   1
     194.191,    13,  Arrival, after,   3,   0,   0,   1,   1
     200.062,    15,Finish(2),before,   2,   0,   0,   1,   1
     200.062,    15,Finish(2), after,   2,   0,   0,   1,   0
     203.188,    16,  Arrival,before,   1,   0,   0,   1,   0
