# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:53
# parameter: seed = 1896514
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       7.302,     2,Finish(1),before,   1,   0,   0,   1,   0
       7.302,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.351,     3,Finish(2),before,   1,   0,   0,   0,   1
      20.351,     3,Finish(2), after,   1,   0,   0,   0,   0
      43.777,     1,  Arrival,before,   0,   0,   0,   0,   0
      43.777,     1,  Arrival, after,   2,   0,   0,   1,   0
      73.740,     5,Finish(1),before,   1,   0,   0,   1,   0
      73.740,     5,Finish(1), after,   2,   0,   0,   0,   1
      88.385,     6,Finish(2),before,   1,   0,   0,   0,   1
      88.385,     6,Finish(2), after,   1,   0,   0,   0,   0
      94.725,     4,  Arrival,before,   0,   0,   0,   0,   0
      94.725,     4,  Arrival, after,   2,   0,   0,   1,   0
      98.094,     8,Finish(1),before,   1,   0,   0,   1,   0
      98.094,     8,Finish(1), after,   2,   0,   0,   0,   1
     113.751,     9,Finish(2),before,   1,   0,   0,   0,   1
     113.751,     9,Finish(2), after,   1,   0,   0,   0,   0
     130.007,     7,  Arrival,before,   0,   0,   0,   0,   0
     130.007,     7,  Arrival, after,   2,   0,   0,   1,   0
     135.312,    11,Finish(1),before,   1,   0,   0,   1,   0
     135.312,    11,Finish(1), after,   2,   0,   0,   0,   1
     154.308,    12,Finish(2),before,   1,   0,   0,   0,   1
     154.308,    12,Finish(2), after,   1,   0,   0,   0,   0
     179.104,    10,  Arrival,before,   0,   0,   0,   0,   0
     179.104,    10,  Arrival, after,   2,   0,   0,   1,   0
     187.309,    13,  Arrival,before,   1,   0,   0,   1,   0
     187.309,    13,  Arrival, after,   2,   1,   0,   1,   0
     188.929,    14,Finish(1),before,   1,   1,   0,   1,   0
     188.929,    14,Finish(1), after,   3,   0,   0,   1,   1
     190.049,    16,Finish(1),before,   2,   0,   0,   1,   1
     190.049,    16,Finish(1), after,   2,   0,   1,   0,   1
     205.494,    17,Finish(2),before,   1,   0,   1,   0,   1
