# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:00
# parameter: seed = 1896614
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      17.584,     2,Finish(1),before,   1,   0,   0,   1,   0
      17.584,     2,Finish(1), after,   2,   0,   0,   0,   1
      38.133,     3,Finish(2),before,   1,   0,   0,   0,   1
      38.133,     3,Finish(2), after,   1,   0,   0,   0,   0
      44.400,     1,  Arrival,before,   0,   0,   0,   0,   0
      44.400,     1,  Arrival, after,   2,   0,   0,   1,   0
      52.558,     4,  Arrival,before,   1,   0,   0,   1,   0
      52.558,     4,  Arrival, after,   2,   1,   0,   1,   0
      54.661,     5,Finish(1),before,   1,   1,   0,   1,   0
      54.661,     5,Finish(1), after,   3,   0,   0,   1,   1
      54.753,     7,Finish(1),before,   2,   0,   0,   1,   1
      54.753,     7,Finish(1), after,   2,   0,   1,   0,   1
      73.283,     8,Finish(2),before,   1,   0,   1,   0,   1
      73.283,     8,Finish(2), after,   2,   0,   0,   0,   1
      95.902,     9,Finish(2),before,   1,   0,   0,   0,   1
      95.902,     9,Finish(2), after,   1,   0,   0,   0,   0
     102.882,     6,  Arrival,before,   0,   0,   0,   0,   0
     102.882,     6,  Arrival, after,   2,   0,   0,   1,   0
     130.399,    11,Finish(1),before,   1,   0,   0,   1,   0
     130.399,    11,Finish(1), after,   2,   0,   0,   0,   1
     143.936,    12,Finish(2),before,   1,   0,   0,   0,   1
     143.936,    12,Finish(2), after,   1,   0,   0,   0,   0
     150.968,    10,  Arrival,before,   0,   0,   0,   0,   0
     150.968,    10,  Arrival, after,   2,   0,   0,   1,   0
     158.321,    14,Finish(1),before,   1,   0,   0,   1,   0
     158.321,    14,Finish(1), after,   2,   0,   0,   0,   1
     161.701,    13,  Arrival,before,   1,   0,   0,   0,   1
     161.701,    13,  Arrival, after,   3,   0,   0,   1,   1
     176.564,    15,Finish(2),before,   2,   0,   0,   1,   1
     176.564,    15,Finish(2), after,   2,   0,   0,   1,   0
     179.451,    16,  Arrival,before,   1,   0,   0,   1,   0
