# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896581
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.777,     2,Finish(1),before,   1,   0,   0,   1,   0
      14.777,     2,Finish(1), after,   2,   0,   0,   0,   1
      32.310,     3,Finish(2),before,   1,   0,   0,   0,   1
      32.310,     3,Finish(2), after,   1,   0,   0,   0,   0
      50.434,     1,  Arrival,before,   0,   0,   0,   0,   0
      50.434,     1,  Arrival, after,   2,   0,   0,   1,   0
      62.932,     5,Finish(1),before,   1,   0,   0,   1,   0
      62.932,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.833,     4,  Arrival,before,   1,   0,   0,   0,   1
      69.833,     4,  Arrival, after,   3,   0,   0,   1,   1
      71.443,     6,Finish(2),before,   2,   0,   0,   1,   1
      71.443,     6,Finish(2), after,   2,   0,   0,   1,   0
      72.899,     8,Finish(1),before,   1,   0,   0,   1,   0
      72.899,     8,Finish(1), after,   2,   0,   0,   0,   1
      81.346,     7,  Arrival,before,   1,   0,   0,   0,   1
      81.346,     7,  Arrival, after,   3,   0,   0,   1,   1
      84.712,     9,Finish(2),before,   2,   0,   0,   1,   1
      84.712,     9,Finish(2), after,   2,   0,   0,   1,   0
     100.006,    10,  Arrival,before,   1,   0,   0,   1,   0
     100.006,    10,  Arrival, after,   2,   1,   0,   1,   0
     122.784,    12,  Arrival,before,   1,   1,   0,   1,   0
     122.784,    12,  Arrival, after,   2,   2,   0,   1,   0
     123.381,    11,Finish(1),before,   1,   2,   0,   1,   0
     123.381,    11,Finish(1), after,   3,   1,   0,   1,   1
     124.381,    14,Finish(1),before,   2,   1,   0,   1,   1
     124.381,    14,Finish(1), after,   3,   0,   1,   1,   1
     139.876,    16,Finish(1),before,   2,   0,   1,   1,   1
     139.876,    16,Finish(1), after,   2,   0,   2,   0,   1
     140.258,    15,Finish(2),before,   1,   0,   2,   0,   1
     140.258,    15,Finish(2), after,   2,   0,   1,   0,   1
     154.678,    17,Finish(2),before,   1,   0,   1,   0,   1
