# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:52
# parameter: seed = 1896497
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,1.0311349650818544,13.315060821843094
2,13.43101588719254,13.43101588719254,15.10204706348014,32.44042604179413
3,26.533174795252222,26.533174795252222,32.44042604179413,48.540119321599896
4,57.56261334727753,57.56261334727753,65.97090320147267,85.68983863747685
5,70.13766165409164,70.13766165409164,85.68983863747685,98.4988062135624
6,106.52123700134094,106.52123700134094,106.79237766723506,126.53806882394082
7,118.27387436304693,118.27387436304693,126.53806882394082,144.6734860690793
8,164.0980657456126,164.0980657456126,206.65723062390333,221.22386029964647
9,198.275192636938,206.65723062390333,221.76564833042582,235.31720205067634
10,227.8871848100018,227.8871848100018,251.6425588895533,268.5539359829855
11,258.43206541853345,258.43206541853345,268.5539359829855,286.0114312274499
12,266.7081432899677,266.7081432899677,286.0114312274499,304.08175691023763
13,302.72252224877997,302.72252224877997,349.1072791969624,366.48618886713973
14,314.782421680731,349.1072791969624,366.48618886713973,380.92528713429203
15,338.42514621197864,363.39047344536505,380.92528713429203,393.92305025447837
16,352.97207512142563,366.468536775167,393.92305025447837,412.7260471737508
17,377.2794465246836,387.47914311004536,412.7260471737508,426.4521210147335
18,411.68090772641636,411.68090772641636,426.4521210147335,440.5117819176209
19,439.16561493491963,439.16561493491963,454.7890793218513,471.21192048083265
20,449.71449680536887,454.7890793218513,471.21192048083265,485.5911263642913
21,462.9376611713726,462.9376611713726,485.5911263642913,498.895605394531
22,486.7603408655232,486.7603408655232,508.6537525021271,526.4521637229709
23,537.4877613089275,537.4877613089275,542.6817601672435,557.4349808361674
24,559.76406114484,559.76406114484,576.1350109614901,592.7695909026319
25,599.7249285994598,599.7249285994598,600.4513114632119,615.3689577187706
26,652.745159497324,652.745159497324,660.5822103553562,675.886652828993
27,683.357253985231,683.357253985231,695.2583154053351,710.2084385474714
28,734.4308544137778,734.4308544137778,739.5586504088471,756.1633483074551
29,781.7081022236727,781.7081022236727,782.9357761679115,804.0388936221752
30,805.4660434132579,805.4660434132579,814.0413394564824,836.316765743895
31,857.4956881269427,857.4956881269427,866.4303766001846,884.4066661418412
32,907.5501367397785,907.5501367397785,916.5063071169654,931.0257344891414
33,932.4347839056386,932.4347839056386,949.0278325405667,966.6027672621934
34,959.2968922135468,959.2968922135468,972.5852417805719,989.2075824008994
35,995.0698844029224,995.0698844029224,1005.8259214445587,1023.0841325799668
36,1037.023467478444,1037.023467478444,1048.7892546479343,1068.4675697047699
37,1079.0586538008718,1079.0586538008718,1080.1753265264426,1097.6239275163136
38,1126.7087637839952,1126.7087637839952,1128.9280915843392,1148.872867005319
39,1154.7795825526175,1154.7795825526175,1155.569101645141,1170.419196144666
40,1198.6213059985162,1198.6213059985162,1202.7378678950495,1219.9767009651353
41,1220.7697345591832,1220.7697345591832,1230.1978424134084,1241.48318942046
42,1274.0178621273114,1274.0178621273114,1289.6976219233657,1306.4758387795823
43,1303.7192581259558,1303.7192581259558,1306.9118243004439,1325.6686529208073
44,1356.950654488266,1356.950654488266,1377.5315118287465,1395.542186849744
45,1365.0177449213434,1377.5315118287465,1395.542186849744,1415.1065828512974
46,1387.3434680477867,1387.3434680477867,1415.1065828512974,1437.2805892848621
47,1415.635083680339,1415.635083680339,1437.2805892848621,1451.1490707903124
48,1427.0832858934652,1427.0832858934652,1451.1490707903124,1468.0619608671811
49,1437.6683506420693,1437.6683506420693,1468.1946993099752,1483.5868012929382
50,1460.149628354545,1468.1946993099752,1483.5868012929382,1497.6990914821451
51,1507.1314892273685,1507.1314892273685,1523.6724376825507,1539.548909167583
52,1533.1039317171821,1533.1039317171821,1539.548909167583,1558.9844982627244
53,1556.5545164087916,1556.5545164087916,1575.195169499552,1593.8972501015576
54,1586.9113066752366,1586.9113066752366,1597.823768373039,1611.871499582272
55,1597.692419321879,1597.823768373039,1611.871499582272,1628.5629726646316
56,1648.2929284455388,1648.2929284455388,1650.3720980212079,1669.7428989435607
