time,total_ships,harbour_ships
80,0.6666666666666666,0.0
160,1.1666666666666667,0.0
240,1.125,0.125
320,0.6666666666666666,0.0
400,0.6,0.0
480,1.25,0.0
560,1.2857142857142858,0.14285714285714285
640,1.0,0.125
720,0.75,0.0
800,2.0,0.6923076923076923
880,0.8333333333333334,0.0
960,1.4444444444444444,0.1111111111111111
1040,1.3333333333333333,0.1111111111111111
1120,0.5,0.0
1200,0.6666666666666666,0.0
1280,0.8,0.0
1360,1.7777777777777777,0.5555555555555556
1440,0.5714285714285714,0.0
1520,1.0,0.0
1600,1.75,0.625
1680,1.4444444444444444,0.2222222222222222
1760,1.7272727272727273,0.45454545454545453
1840,1.375,0.0
1920,0.8181818181818182,0.0
2000,1.6666666666666667,0.2222222222222222
2080,1.2857142857142858,0.14285714285714285
2160,0.8571428571428571,0.0
2240,1.125,0.0
2320,0.6666666666666666,0.0
2400,0.6666666666666666,0.0
2480,1.0,0.0
2560,1.3636363636363635,0.09090909090909091
2640,0.8571428571428571,0.14285714285714285
2720,0.6,0.0
2800,0.75,0.0
2880,2.0,0.14285714285714285
2960,1.0,0.14285714285714285
3040,0.75,0.0
3120,0.5,0.0
3200,0.6666666666666666,0.0
3280,0.7142857142857143,0.0
3360,1.1428571428571428,0.14285714285714285
3440,0.5714285714285714,0.0
3520,1.0,0.0
3600,1.0,0.0
3680,0.5714285714285714,0.0
3760,0.6666666666666666,0.0
3840,1.9,0.4
3920,1.375,0.25
4000,0.7,0.0
4080,1.2,0.0
4160,1.5,0.375
4240,0.5714285714285714,0.0
4320,0.6666666666666666,0.0
4400,2.111111111111111,0.2222222222222222
4480,0.7142857142857143,0.0
4560,1.1428571428571428,0.14285714285714285
4640,1.6363636363636365,0.18181818181818182
4720,0.6666666666666666,0.0
4800,0.6,0.0
4880,0.6666666666666666,0.0
4960,1.3,0.1
5040,1.2,0.1
5120,0.6,0.0
5200,0.6,0.0
5280,1.7,0.5
5360,1.25,0.125
5440,1.6,0.3
5520,1.0,0.125
5600,1.2857142857142858,0.14285714285714285
5680,1.1666666666666667,0.16666666666666666
5760,1.5,0.25
5840,0.75,0.0
5920,0.6,0.0
6000,0.8,0.0
6080,0.8,0.0
6160,1.6666666666666667,0.16666666666666666
6240,1.1111111111111112,0.1111111111111111
6320,0.8,0.0
6400,0.5,0.0
6480,1.3333333333333333,0.0
6560,1.1111111111111112,0.1111111111111111
6640,0.75,0.0
6720,1.4285714285714286,0.0
6800,0.6666666666666666,0.0
6880,0.6666666666666666,0.0
6960,1.1666666666666667,0.16666666666666666
7040,1.1428571428571428,0.0
7120,0.8,0.0
7200,1.0,0.14285714285714285
7280,1.5833333333333333,0.25
7360,1.1666666666666667,0.16666666666666666
7440,1.2,0.1
7520,0.6666666666666666,0.0
7600,1.7272727272727273,0.45454545454545453
7680,1.0,0.25
7760,1.6363636363636365,0.2727272727272727
7840,1.0,0.09090909090909091
7920,1.0,0.0
8000,1.0,0.0
8080,0.75,0.0
8160,1.375,0.125
8240,1.0,0.0
8320,1.1666666666666667,0.0
8400,1.4,0.3
8480,1.0,0.0
8560,1.0,0.14285714285714285
8640,1.0,0.1111111111111111
8720,1.2,0.0
8800,0.5714285714285714,0.0
8880,0.8,0.0
8960,0.625,0.0
9040,1.2857142857142858,0.14285714285714285
9120,1.1818181818181819,0.18181818181818182
9200,1.0,0.125
9280,1.375,0.125
9360,1.1666666666666667,0.0
9440,2.375,0.375
9520,3.111111111111111,0.5555555555555556
9600,1.8333333333333333,0.4166666666666667
9680,1.0,0.0
9760,0.875,0.0
9840,1.0,0.125
9920,1.25,0.125
10000,1.6,0.0
10080,1.125,0.125
10160,0.6,0.0
10240,1.0,0.1
10320,1.4285714285714286,0.14285714285714285
10400,0.75,0.0
10480,2.5,0.8
10560,0.8571428571428571,0.0
10640,0.7142857142857143,0.0
10720,0.875,0.0
10800,0.8,0.0
10880,0.5,0.0
10960,0.8,0.0
11040,0.6,0.0
11120,2.0,0.2
11200,1.4545454545454546,0.45454545454545453
11280,0.6666666666666666,0.0
11360,1.1428571428571428,0.14285714285714285
11440,1.3333333333333333,0.16666666666666666
11520,1.0,0.14285714285714285
11600,1.75,0.25
11680,0.6666666666666666,0.0
11760,1.3636363636363635,0.09090909090909091
11840,0.6666666666666666,0.0
11920,1.3333333333333333,0.16666666666666666
12000,0.7142857142857143,0.0
12080,1.7272727272727273,0.5454545454545454
12160,2.142857142857143,0.7142857142857143
12240,1.6666666666666667,0.16666666666666666
12320,0.6,0.0
12400,1.2,0.0
12480,0.6666666666666666,0.0
12560,0.8571428571428571,0.0
12640,0.7142857142857143,0.0
12720,1.0,0.125
12800,0.7142857142857143,0.0
12880,1.375,0.125
12960,0.6666666666666666,0.0
13040,0.8,0.0
13120,1.1,0.0
13200,1.2222222222222223,0.1111111111111111
13280,0.6666666666666666,0.0
13360,1.125,0.125
13440,2.2222222222222223,0.2222222222222222
13520,2.1,0.7
13600,0.75,0.0
13680,1.5555555555555556,0.1111111111111111
13760,1.6666666666666667,0.0
13840,2.4,0.2
13920,2.3333333333333335,0.6666666666666666
14000,0.6666666666666666,0.0
14080,0.8571428571428571,0.0
14160,1.6666666666666667,0.16666666666666666
14240,0.8571428571428571,0.14285714285714285
14320,2.5,0.375
14400,1.4615384615384615,0.3076923076923077
14480,0.6,0.0
14560,1.0,0.0
14640,1.0,0.0
14720,0.6666666666666666,0.0
14800,0.6363636363636364,0.0
14880,1.0,0.0
14960,1.2727272727272727,0.18181818181818182
15040,1.0,0.125
15120,1.0,0.0
15200,0.7142857142857143,0.0
15280,1.0,0.14285714285714285
15360,1.2727272727272727,0.18181818181818182
15440,1.0,0.0
15520,0.6,0.0
15600,0.6666666666666666,0.0
15680,2.4285714285714284,0.0
15760,1.6666666666666667,0.3333333333333333
15840,0.6,0.0
15920,0.75,0.0
16000,1.0,0.125
16080,0.75,0.0
16160,1.1666666666666667,0.16666666666666666
16240,0.6,0.0
16320,0.8888888888888888,0.0
16400,0.8,0.0
16480,0.8571428571428571,0.0
16560,0.6666666666666666,0.0
16640,1.4444444444444444,0.1111111111111111
16720,0.875,0.125
16800,1.1428571428571428,0.0
16880,1.25,0.125
16960,1.2857142857142858,0.14285714285714285
17040,1.375,0.0
17120,1.7,0.4
17200,1.1666666666666667,0.0
17280,0.8333333333333334,0.16666666666666666
17360,1.0909090909090908,0.0
17440,0.6,0.0
17520,1.0,0.0
17600,0.6666666666666666,0.0
17680,1.0,0.1111111111111111
17760,0.8571428571428571,0.0
17840,0.8,0.0
17920,1.6363636363636365,0.45454545454545453
18000,1.6666666666666667,0.2222222222222222
18080,0.8888888888888888,0.0
18160,0.875,0.0
18240,1.5,0.3
18320,1.0,0.0
18400,2.0,0.6666666666666666
18480,0.6,0.0
18560,0.7142857142857143,0.0
18640,0.5,0.0
18720,0.6666666666666666,0.0
18800,1.3333333333333333,0.0
18880,1.1428571428571428,0.14285714285714285
18960,1.0,0.125
19040,0.6666666666666666,0.0
19120,0.6666666666666666,0.0
19200,1.4285714285714286,0.14285714285714285
19280,1.3636363636363635,0.18181818181818182
19360,1.375,0.25
19440,0.8888888888888888,0.0
19520,0.6,0.0
19600,0.6666666666666666,0.0
19680,1.6,0.3
19760,1.0,0.14285714285714285
19840,0.7142857142857143,0.0
19920,1.0,0.125
20000,1.8888888888888888,0.5555555555555556
20080,0.7142857142857143,0.0
20160,1.3333333333333333,0.16666666666666666
20240,1.4,0.2
20320,1.1428571428571428,0.0
20400,1.6666666666666667,0.16666666666666666
20480,0.75,0.0
20560,1.1666666666666667,0.16666666666666666
20640,1.4444444444444444,0.2222222222222222
20720,1.4,0.2
20800,0.8333333333333334,0.16666666666666666
20880,0.6666666666666666,0.0
20960,1.7777777777777777,0.2222222222222222
21040,2.2,0.9
21120,1.0,0.125
21200,1.1666666666666667,0.0
21280,1.25,0.25
21360,1.0,0.0
21440,1.1428571428571428,0.14285714285714285
21520,0.8571428571428571,0.0
21600,1.6,0.2
21680,0.6,0.0
21760,0.875,0.0
21840,0.6666666666666666,0.0
21920,0.8,0.0
22000,1.0,0.14285714285714285
22080,1.0,0.0
22160,0.75,0.0
22240,1.0,0.1
22320,0.5,0.0
22400,2.2,0.7
22480,1.2,0.0
22560,1.2222222222222223,0.1111111111111111
22640,0.5714285714285714,0.0
22720,1.1666666666666667,0.16666666666666666
22800,1.1428571428571428,0.14285714285714285
22880,0.9,0.0
22960,1.3333333333333333,0.16666666666666666
23040,0.6666666666666666,0.0
23120,0.6666666666666666,0.0
23200,1.5833333333333333,0.25
23280,1.8333333333333333,0.16666666666666666
23360,1.125,0.375
23440,1.1666666666666667,0.16666666666666666
23520,2.1818181818181817,0.2727272727272727
23600,1.0,0.1111111111111111
23680,1.0,0.0
23760,0.6666666666666666,0.0
23840,0.6666666666666666,0.0
23920,1.1666666666666667,0.16666666666666666
24000,1.6363636363636365,0.2727272727272727
24080,1.0,0.1111111111111111
24160,0.5,0.0
24240,0.75,0.0
24320,0.5,0.0
24400,0.6666666666666666,0.0
24480,0.75,0.0
24560,1.4444444444444444,0.2222222222222222
24640,0.75,0.0
24720,1.0,0.0
24800,1.125,0.125
24880,1.0,0.1111111111111111
24960,1.5555555555555556,0.3333333333333333
25040,0.8888888888888888,0.0
25120,1.0,0.14285714285714285
25200,0.6666666666666666,0.0
25280,1.4,0.0
25360,0.9,0.1
25440,0.75,0.0
25520,1.1428571428571428,0.14285714285714285
25600,1.0,0.1111111111111111
25680,0.5,0.0
25760,1.6666666666666667,0.0
25840,1.125,0.125
25920,0.8571428571428571,0.0
26000,1.0,0.0
26080,1.3333333333333333,0.2222222222222222
26160,0.8571428571428571,0.0
26240,0.8333333333333334,0.16666666666666666
26320,1.125,0.0
26400,1.125,0.0
26480,1.3,0.1
26560,0.6,0.0
26640,1.2857142857142858,0.14285714285714285
26720,0.8333333333333334,0.0
26800,1.4,0.2
26880,0.6666666666666666,0.0
26960,1.0,0.0
27040,1.5555555555555556,0.1111111111111111
27120,1.25,0.0
27200,1.3333333333333333,0.1111111111111111
27280,1.0,0.0
27360,1.0,0.0
27440,0.5,0.0
27520,1.375,0.125
27600,1.2,0.1
27680,0.6666666666666666,0.0
27760,0.6666666666666666,0.0
27840,1.2857142857142858,0.14285714285714285
27920,0.6,0.0
28000,0.6666666666666666,0.0
28080,0.75,0.0
28160,1.2222222222222223,0.1111111111111111
28240,1.6666666666666667,0.1111111111111111
28320,0.6666666666666666,0.0
28400,0.875,0.0
28480,1.625,0.125
28560,0.5714285714285714,0.0
28640,1.0909090909090908,0.0
28720,0.6,0.0
28800,0.6,0.0
28880,0.8,0.0
28960,1.0,0.0
29040,0.8888888888888888,0.0
29120,0.6666666666666666,0.0
29200,1.1111111111111112,0.1111111111111111
29280,0.5714285714285714,0.0
29360,1.2222222222222223,0.1111111111111111
29440,1.3333333333333333,0.16666666666666666
29520,1.2,0.1
29600,1.5714285714285714,0.14285714285714285
29680,0.5714285714285714,0.0
29760,0.7142857142857143,0.0
29840,0.6666666666666666,0.0
29920,2.1666666666666665,0.0
30000,1.9,0.8
