# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896626
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.378,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.378,     2,Finish(1), after,   2,   0,   0,   0,   1
      18.448,     3,Finish(2),before,   1,   0,   0,   0,   1
      18.448,     3,Finish(2), after,   1,   0,   0,   0,   0
      29.114,     1,  Arrival,before,   0,   0,   0,   0,   0
      29.114,     1,  Arrival, after,   2,   0,   0,   1,   0
      47.209,     5,Finish(1),before,   1,   0,   0,   1,   0
      47.209,     5,Finish(1), after,   2,   0,   0,   0,   1
      60.277,     6,Finish(2),before,   1,   0,   0,   0,   1
      60.277,     6,Finish(2), after,   1,   0,   0,   0,   0
      72.458,     4,  Arrival,before,   0,   0,   0,   0,   0
      72.458,     4,  Arrival, after,   2,   0,   0,   1,   0
     110.289,     8,Finish(1),before,   1,   0,   0,   1,   0
     110.289,     8,Finish(1), after,   2,   0,   0,   0,   1
     112.425,     7,  Arrival,before,   1,   0,   0,   0,   1
     112.425,     7,  Arrival, after,   3,   0,   0,   1,   1
     122.774,    11,Finish(1),before,   2,   0,   0,   1,   1
     122.774,    11,Finish(1), after,   2,   0,   1,   0,   1
     124.393,     9,Finish(2),before,   1,   0,   1,   0,   1
     124.393,     9,Finish(2), after,   2,   0,   0,   0,   1
     140.030,    12,Finish(2),before,   1,   0,   0,   0,   1
     140.030,    12,Finish(2), after,   1,   0,   0,   0,   0
     145.030,    10,  Arrival,before,   0,   0,   0,   0,   0
     145.030,    10,  Arrival, after,   2,   0,   0,   1,   0
     149.418,    14,Finish(1),before,   1,   0,   0,   1,   0
     149.418,    14,Finish(1), after,   2,   0,   0,   0,   1
     164.317,    15,Finish(2),before,   1,   0,   0,   0,   1
     164.317,    15,Finish(2), after,   1,   0,   0,   0,   0
     175.266,    13,  Arrival,before,   0,   0,   0,   0,   0
     175.266,    13,  Arrival, after,   2,   0,   0,   1,   0
     183.763,    17,Finish(1),before,   1,   0,   0,   1,   0
