# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:50
# parameter: seed = 1896472
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.039,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.039,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.006,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.006,     3,Finish(2), after,   1,   0,   0,   0,   0
      25.275,     1,  Arrival,before,   0,   0,   0,   0,   0
      25.275,     1,  Arrival, after,   2,   0,   0,   1,   0
      33.315,     5,Finish(1),before,   1,   0,   0,   1,   0
      33.315,     5,Finish(1), after,   2,   0,   0,   0,   1
      50.925,     6,Finish(2),before,   1,   0,   0,   0,   1
      50.925,     6,Finish(2), after,   1,   0,   0,   0,   0
      73.075,     4,  Arrival,before,   0,   0,   0,   0,   0
      73.075,     4,  Arrival, after,   2,   0,   0,   1,   0
      84.045,     8,Finish(1),before,   1,   0,   0,   1,   0
      84.045,     8,Finish(1), after,   2,   0,   0,   0,   1
      94.600,     7,  Arrival,before,   1,   0,   0,   0,   1
      94.600,     7,  Arrival, after,   3,   0,   0,   1,   1
      99.563,     9,Finish(2),before,   2,   0,   0,   1,   1
      99.563,     9,Finish(2), after,   2,   0,   0,   1,   0
     101.163,    11,Finish(1),before,   1,   0,   0,   1,   0
     101.163,    11,Finish(1), after,   2,   0,   0,   0,   1
     115.143,    12,Finish(2),before,   1,   0,   0,   0,   1
     115.143,    12,Finish(2), after,   1,   0,   0,   0,   0
     149.882,    10,  Arrival,before,   0,   0,   0,   0,   0
     149.882,    10,  Arrival, after,   2,   0,   0,   1,   0
     156.149,    14,Finish(1),before,   1,   0,   0,   1,   0
     156.149,    14,Finish(1), after,   2,   0,   0,   0,   1
     170.285,    15,Finish(2),before,   1,   0,   0,   0,   1
     170.285,    15,Finish(2), after,   1,   0,   0,   0,   0
     185.825,    13,  Arrival,before,   0,   0,   0,   0,   0
     185.825,    13,  Arrival, after,   2,   0,   0,   1,   0
     187.110,    17,Finish(1),before,   1,   0,   0,   1,   0
