# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896438
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.337,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.337,     2,Finish(1), after,   2,   0,   0,   0,   1
      11.310,     3,Finish(2),before,   1,   0,   0,   0,   1
      11.310,     3,Finish(2), after,   1,   0,   0,   0,   0
      12.584,     1,  Arrival,before,   0,   0,   0,   0,   0
      12.584,     1,  Arrival, after,   2,   0,   0,   1,   0
      30.841,     5,Finish(1),before,   1,   0,   0,   1,   0
      30.841,     5,Finish(1), after,   2,   0,   0,   0,   1
      32.692,     4,  Arrival,before,   1,   0,   0,   0,   1
      32.692,     4,  Arrival, after,   3,   0,   0,   1,   1
      33.653,     8,Finish(1),before,   2,   0,   0,   1,   1
      33.653,     8,Finish(1), after,   2,   0,   1,   0,   1
      45.086,     6,Finish(2),before,   1,   0,   1,   0,   1
      45.086,     6,Finish(2), after,   2,   0,   0,   0,   1
      47.651,     7,  Arrival,before,   1,   0,   0,   0,   1
      47.651,     7,  Arrival, after,   3,   0,   0,   1,   1
      55.954,    11,Finish(1),before,   2,   0,   0,   1,   1
      55.954,    11,Finish(1), after,   2,   0,   1,   0,   1
      61.212,     9,Finish(2),before,   1,   0,   1,   0,   1
      61.212,     9,Finish(2), after,   2,   0,   0,   0,   1
      66.797,    10,  Arrival,before,   1,   0,   0,   0,   1
      66.797,    10,  Arrival, after,   3,   0,   0,   1,   1
      72.243,    14,Finish(1),before,   2,   0,   0,   1,   1
      72.243,    14,Finish(1), after,   2,   0,   1,   0,   1
      76.666,    12,Finish(2),before,   1,   0,   1,   0,   1
      76.666,    12,Finish(2), after,   2,   0,   0,   0,   1
      94.672,    15,Finish(2),before,   1,   0,   0,   0,   1
      94.672,    15,Finish(2), after,   1,   0,   0,   0,   0
     111.481,    13,  Arrival,before,   0,   0,   0,   0,   0
     111.481,    13,  Arrival, after,   2,   0,   0,   1,   0
     111.922,    17,Finish(1),before,   1,   0,   0,   1,   0
