# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:53
# parameter: seed = 1896518
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       9.395,     2,Finish(1),before,   1,   0,   0,   1,   0
       9.395,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.682,     1,  Arrival,before,   1,   0,   0,   0,   1
      22.682,     1,  Arrival, after,   3,   0,   0,   1,   1
      28.927,     3,Finish(2),before,   2,   0,   0,   1,   1
      28.927,     3,Finish(2), after,   2,   0,   0,   1,   0
      37.358,     4,  Arrival,before,   1,   0,   0,   1,   0
      37.358,     4,  Arrival, after,   2,   1,   0,   1,   0
      49.643,     5,Finish(1),before,   1,   1,   0,   1,   0
      49.643,     5,Finish(1), after,   3,   0,   0,   1,   1
      51.190,     7,Finish(1),before,   2,   0,   0,   1,   1
      51.190,     7,Finish(1), after,   2,   0,   1,   0,   1
      63.545,     6,  Arrival,before,   1,   0,   1,   0,   1
      63.545,     6,  Arrival, after,   3,   0,   1,   1,   1
      64.991,     8,Finish(2),before,   2,   0,   1,   1,   1
      64.991,     8,Finish(2), after,   3,   0,   0,   1,   1
      78.667,    11,Finish(2),before,   2,   0,   0,   1,   1
      78.667,    11,Finish(2), after,   2,   0,   0,   1,   0
      90.843,    10,Finish(1),before,   1,   0,   0,   1,   0
      90.843,    10,Finish(1), after,   2,   0,   0,   0,   1
     103.212,    12,Finish(2),before,   1,   0,   0,   0,   1
     103.212,    12,Finish(2), after,   1,   0,   0,   0,   0
     104.254,     9,  Arrival,before,   0,   0,   0,   0,   0
     104.254,     9,  Arrival, after,   2,   0,   0,   1,   0
     105.919,    14,Finish(1),before,   1,   0,   0,   1,   0
     105.919,    14,Finish(1), after,   2,   0,   0,   0,   1
     121.160,    15,Finish(2),before,   1,   0,   0,   0,   1
     121.160,    15,Finish(2), after,   1,   0,   0,   0,   0
     150.960,    13,  Arrival,before,   0,   0,   0,   0,   0
     150.960,    13,  Arrival, after,   2,   0,   0,   1,   0
     160.647,    17,Finish(1),before,   1,   0,   0,   1,   0
