# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896619
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.415,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.415,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.008,     3,Finish(2),before,   1,   0,   0,   0,   1
      19.008,     3,Finish(2), after,   1,   0,   0,   0,   0
      42.031,     1,  Arrival,before,   0,   0,   0,   0,   0
      42.031,     1,  Arrival, after,   2,   0,   0,   1,   0
      44.149,     5,Finish(1),before,   1,   0,   0,   1,   0
      44.149,     5,Finish(1), after,   2,   0,   0,   0,   1
      52.850,     4,  Arrival,before,   1,   0,   0,   0,   1
      52.850,     4,  Arrival, after,   3,   0,   0,   1,   1
      55.039,     8,Finish(1),before,   2,   0,   0,   1,   1
      55.039,     8,Finish(1), after,   2,   0,   1,   0,   1
      64.223,     6,Finish(2),before,   1,   0,   1,   0,   1
      64.223,     6,Finish(2), after,   2,   0,   0,   0,   1
      74.524,     7,  Arrival,before,   1,   0,   0,   0,   1
      74.524,     7,  Arrival, after,   3,   0,   0,   1,   1
      78.436,     9,Finish(2),before,   2,   0,   0,   1,   1
      78.436,     9,Finish(2), after,   2,   0,   0,   1,   0
      88.937,    11,Finish(1),before,   1,   0,   0,   1,   0
      88.937,    11,Finish(1), after,   2,   0,   0,   0,   1
     107.814,    12,Finish(2),before,   1,   0,   0,   0,   1
     107.814,    12,Finish(2), after,   1,   0,   0,   0,   0
     108.159,    10,  Arrival,before,   0,   0,   0,   0,   0
     108.159,    10,  Arrival, after,   2,   0,   0,   1,   0
     115.124,    14,Finish(1),before,   1,   0,   0,   1,   0
     115.124,    14,Finish(1), after,   2,   0,   0,   0,   1
     131.953,    15,Finish(2),before,   1,   0,   0,   0,   1
     131.953,    15,Finish(2), after,   1,   0,   0,   0,   0
     143.019,    13,  Arrival,before,   0,   0,   0,   0,   0
     143.019,    13,  Arrival, after,   2,   0,   0,   1,   0
     151.769,    17,Finish(1),before,   1,   0,   0,   1,   0
