# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896578
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      23.668,     2,Finish(1),before,   1,   0,   0,   1,   0
      23.668,     2,Finish(1), after,   2,   0,   0,   0,   1
      36.183,     3,Finish(2),before,   1,   0,   0,   0,   1
      36.183,     3,Finish(2), after,   1,   0,   0,   0,   0
      42.256,     1,  Arrival,before,   0,   0,   0,   0,   0
      42.256,     1,  Arrival, after,   2,   0,   0,   1,   0
      64.117,     5,Finish(1),before,   1,   0,   0,   1,   0
      64.117,     5,Finish(1), after,   2,   0,   0,   0,   1
      79.647,     6,Finish(2),before,   1,   0,   0,   0,   1
      79.647,     6,Finish(2), after,   1,   0,   0,   0,   0
      88.858,     4,  Arrival,before,   0,   0,   0,   0,   0
      88.858,     4,  Arrival, after,   2,   0,   0,   1,   0
     101.480,     8,Finish(1),before,   1,   0,   0,   1,   0
     101.480,     8,Finish(1), after,   2,   0,   0,   0,   1
     116.963,     9,Finish(2),before,   1,   0,   0,   0,   1
     116.963,     9,Finish(2), after,   1,   0,   0,   0,   0
     133.674,     7,  Arrival,before,   0,   0,   0,   0,   0
     133.674,     7,  Arrival, after,   2,   0,   0,   1,   0
     135.620,    11,Finish(1),before,   1,   0,   0,   1,   0
     135.620,    11,Finish(1), after,   2,   0,   0,   0,   1
     150.094,    12,Finish(2),before,   1,   0,   0,   0,   1
     150.094,    12,Finish(2), after,   1,   0,   0,   0,   0
     180.204,    10,  Arrival,before,   0,   0,   0,   0,   0
     180.204,    10,  Arrival, after,   2,   0,   0,   1,   0
     192.148,    14,Finish(1),before,   1,   0,   0,   1,   0
     192.148,    14,Finish(1), after,   2,   0,   0,   0,   1
     205.195,    15,Finish(2),before,   1,   0,   0,   0,   1
     205.195,    15,Finish(2), after,   1,   0,   0,   0,   0
     228.427,    13,  Arrival,before,   0,   0,   0,   0,   0
     228.427,    13,  Arrival, after,   2,   0,   0,   1,   0
     231.485,    17,Finish(1),before,   1,   0,   0,   1,   0
