# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:00
# parameter: seed = 1896616
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.001,     2,Finish(1),before,   1,   0,   0,   1,   0
       8.001,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.746,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.746,     3,Finish(2), after,   1,   0,   0,   0,   0
      33.852,     1,  Arrival,before,   0,   0,   0,   0,   0
      33.852,     1,  Arrival, after,   2,   0,   0,   1,   0
      43.294,     5,Finish(1),before,   1,   0,   0,   1,   0
      43.294,     5,Finish(1), after,   2,   0,   0,   0,   1
      67.691,     6,Finish(2),before,   1,   0,   0,   0,   1
      67.691,     6,Finish(2), after,   1,   0,   0,   0,   0
      71.875,     4,  Arrival,before,   0,   0,   0,   0,   0
      71.875,     4,  Arrival, after,   2,   0,   0,   1,   0
     100.565,     8,Finish(1),before,   1,   0,   0,   1,   0
     100.565,     8,Finish(1), after,   2,   0,   0,   0,   1
     115.790,     9,Finish(2),before,   1,   0,   0,   0,   1
     115.790,     9,Finish(2), after,   1,   0,   0,   0,   0
     126.852,     7,  Arrival,before,   0,   0,   0,   0,   0
     126.852,     7,  Arrival, after,   2,   0,   0,   1,   0
     140.358,    10,  Arrival,before,   1,   0,   0,   1,   0
     140.358,    10,  Arrival, after,   2,   1,   0,   1,   0
     163.857,    12,  Arrival,before,   1,   1,   0,   1,   0
     163.857,    12,  Arrival, after,   2,   2,   0,   1,   0
     170.866,    11,Finish(1),before,   1,   2,   0,   1,   0
     170.866,    11,Finish(1), after,   3,   1,   0,   1,   1
     183.945,    15,Finish(2),before,   2,   1,   0,   1,   1
     183.945,    15,Finish(2), after,   2,   1,   0,   1,   0
     193.841,    13,  Arrival,before,   1,   1,   0,   1,   0
     193.841,    13,  Arrival, after,   2,   2,   0,   1,   0
     198.594,    14,Finish(1),before,   1,   2,   0,   1,   0
     198.594,    14,Finish(1), after,   3,   1,   0,   1,   1
     200.171,    17,Finish(1),before,   2,   1,   0,   1,   1
