# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:56
# parameter: seed = 1896563
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      17.134,     2,Finish(1),before,   1,   0,   0,   1,   0
      17.134,     2,Finish(1), after,   2,   0,   0,   0,   1
      31.790,     3,Finish(2),before,   1,   0,   0,   0,   1
      31.790,     3,Finish(2), after,   1,   0,   0,   0,   0
      49.362,     1,  Arrival,before,   0,   0,   0,   0,   0
      49.362,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.243,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.243,     5,Finish(1), after,   2,   0,   0,   0,   1
      63.543,     6,Finish(2),before,   1,   0,   0,   0,   1
      63.543,     6,Finish(2), after,   1,   0,   0,   0,   0
      87.983,     4,  Arrival,before,   0,   0,   0,   0,   0
      87.983,     4,  Arrival, after,   2,   0,   0,   1,   0
     107.315,     7,  Arrival,before,   1,   0,   0,   1,   0
     107.315,     7,  Arrival, after,   2,   1,   0,   1,   0
     113.758,     8,Finish(1),before,   1,   1,   0,   1,   0
     113.758,     8,Finish(1), after,   3,   0,   0,   1,   1
     127.314,    11,Finish(2),before,   2,   0,   0,   1,   1
     127.314,    11,Finish(2), after,   2,   0,   0,   1,   0
     138.785,    10,Finish(1),before,   1,   0,   0,   1,   0
     138.785,    10,Finish(1), after,   2,   0,   0,   0,   1
     150.843,    12,Finish(2),before,   1,   0,   0,   0,   1
     150.843,    12,Finish(2), after,   1,   0,   0,   0,   0
     152.784,     9,  Arrival,before,   0,   0,   0,   0,   0
     152.784,     9,  Arrival, after,   2,   0,   0,   1,   0
     166.049,    14,Finish(1),before,   1,   0,   0,   1,   0
     166.049,    14,Finish(1), after,   2,   0,   0,   0,   1
     176.628,    13,  Arrival,before,   1,   0,   0,   0,   1
     176.628,    13,  Arrival, after,   3,   0,   0,   1,   1
     180.199,    17,Finish(1),before,   2,   0,   0,   1,   1
     180.199,    17,Finish(1), after,   2,   0,   1,   0,   1
     182.947,    15,Finish(2),before,   1,   0,   1,   0,   1
