# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:55
# parameter: seed = 1896543
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.406,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.406,     2,Finish(1), after,   2,   0,   0,   0,   1
      10.838,     1,  Arrival,before,   1,   0,   0,   0,   1
      10.838,     1,  Arrival, after,   3,   0,   0,   1,   1
      13.239,     5,Finish(1),before,   2,   0,   0,   1,   1
      13.239,     5,Finish(1), after,   2,   0,   1,   0,   1
      18.901,     3,Finish(2),before,   1,   0,   1,   0,   1
      18.901,     3,Finish(2), after,   2,   0,   0,   0,   1
      35.040,     6,Finish(2),before,   1,   0,   0,   0,   1
      35.040,     6,Finish(2), after,   1,   0,   0,   0,   0
      38.816,     4,  Arrival,before,   0,   0,   0,   0,   0
      38.816,     4,  Arrival, after,   2,   0,   0,   1,   0
      53.448,     8,Finish(1),before,   1,   0,   0,   1,   0
      53.448,     8,Finish(1), after,   2,   0,   0,   0,   1
      72.259,     9,Finish(2),before,   1,   0,   0,   0,   1
      72.259,     9,Finish(2), after,   1,   0,   0,   0,   0
      88.169,     7,  Arrival,before,   0,   0,   0,   0,   0
      88.169,     7,  Arrival, after,   2,   0,   0,   1,   0
      88.763,    11,Finish(1),before,   1,   0,   0,   1,   0
      88.763,    11,Finish(1), after,   2,   0,   0,   0,   1
     105.396,    12,Finish(2),before,   1,   0,   0,   0,   1
     105.396,    12,Finish(2), after,   1,   0,   0,   0,   0
     139.853,    10,  Arrival,before,   0,   0,   0,   0,   0
     139.853,    10,  Arrival, after,   2,   0,   0,   1,   0
     141.661,    14,Finish(1),before,   1,   0,   0,   1,   0
     141.661,    14,Finish(1), after,   2,   0,   0,   0,   1
     158.601,    15,Finish(2),before,   1,   0,   0,   0,   1
     158.601,    15,Finish(2), after,   1,   0,   0,   0,   0
     163.191,    13,  Arrival,before,   0,   0,   0,   0,   0
     163.191,    13,  Arrival, after,   2,   0,   0,   1,   0
     195.356,    17,Finish(1),before,   1,   0,   0,   1,   0
