# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:57
# parameter: seed = 1896576
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.306,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.306,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.255,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.255,     3,Finish(2), after,   1,   0,   0,   0,   0
      52.803,     1,  Arrival,before,   0,   0,   0,   0,   0
      52.803,     1,  Arrival, after,   2,   0,   0,   1,   0
      53.339,     5,Finish(1),before,   1,   0,   0,   1,   0
      53.339,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.541,     4,  Arrival,before,   1,   0,   0,   0,   1
      69.541,     4,  Arrival, after,   3,   0,   0,   1,   1
      69.839,     6,Finish(2),before,   2,   0,   0,   1,   1
      69.839,     6,Finish(2), after,   2,   0,   0,   1,   0
      71.133,     8,Finish(1),before,   1,   0,   0,   1,   0
      71.133,     8,Finish(1), after,   2,   0,   0,   0,   1
      82.972,     9,Finish(2),before,   1,   0,   0,   0,   1
      82.972,     9,Finish(2), after,   1,   0,   0,   0,   0
      88.560,     7,  Arrival,before,   0,   0,   0,   0,   0
      88.560,     7,  Arrival, after,   2,   0,   0,   1,   0
      94.570,    11,Finish(1),before,   1,   0,   0,   1,   0
      94.570,    11,Finish(1), after,   2,   0,   0,   0,   1
     111.830,    12,Finish(2),before,   1,   0,   0,   0,   1
     111.830,    12,Finish(2), after,   1,   0,   0,   0,   0
     121.670,    10,  Arrival,before,   0,   0,   0,   0,   0
     121.670,    10,  Arrival, after,   2,   0,   0,   1,   0
     129.970,    14,Finish(1),before,   1,   0,   0,   1,   0
     129.970,    14,Finish(1), after,   2,   0,   0,   0,   1
     148.257,    15,Finish(2),before,   1,   0,   0,   0,   1
     148.257,    15,Finish(2), after,   1,   0,   0,   0,   0
     150.642,    13,  Arrival,before,   0,   0,   0,   0,   0
     150.642,    13,  Arrival, after,   2,   0,   0,   1,   0
     156.548,    17,Finish(1),before,   1,   0,   0,   1,   0
