# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:54
# parameter: seed = 1896524
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.768,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.768,     2,Finish(1), after,   2,   0,   0,   0,   1
      17.569,     3,Finish(2),before,   1,   0,   0,   0,   1
      17.569,     3,Finish(2), after,   1,   0,   0,   0,   0
      39.039,     1,  Arrival,before,   0,   0,   0,   0,   0
      39.039,     1,  Arrival, after,   2,   0,   0,   1,   0
      42.919,     5,Finish(1),before,   1,   0,   0,   1,   0
      42.919,     5,Finish(1), after,   2,   0,   0,   0,   1
      47.308,     4,  Arrival,before,   1,   0,   0,   0,   1
      47.308,     4,  Arrival, after,   3,   0,   0,   1,   1
      47.354,     8,Finish(1),before,   2,   0,   0,   1,   1
      47.354,     8,Finish(1), after,   2,   0,   1,   0,   1
      62.762,     6,Finish(2),before,   1,   0,   1,   0,   1
      62.762,     6,Finish(2), after,   2,   0,   0,   0,   1
      67.580,     7,  Arrival,before,   1,   0,   0,   0,   1
      67.580,     7,  Arrival, after,   3,   0,   0,   1,   1
      76.532,     9,Finish(2),before,   2,   0,   0,   1,   1
      76.532,     9,Finish(2), after,   2,   0,   0,   1,   0
      77.872,    11,Finish(1),before,   1,   0,   0,   1,   0
      77.872,    11,Finish(1), after,   2,   0,   0,   0,   1
      87.776,    10,  Arrival,before,   1,   0,   0,   0,   1
      87.776,    10,  Arrival, after,   3,   0,   0,   1,   1
      94.506,    12,Finish(2),before,   2,   0,   0,   1,   1
      94.506,    12,Finish(2), after,   2,   0,   0,   1,   0
      96.234,    13,  Arrival,before,   1,   0,   0,   1,   0
      96.234,    13,  Arrival, after,   2,   1,   0,   1,   0
      97.759,    14,Finish(1),before,   1,   1,   0,   1,   0
      97.759,    14,Finish(1), after,   3,   0,   0,   1,   1
     108.599,    15,  Arrival,before,   2,   0,   0,   1,   1
     108.599,    15,  Arrival, after,   3,   1,   0,   1,   1
     108.628,    17,Finish(2),before,   2,   1,   0,   1,   1
