# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:48
# parameter: seed = 1896454
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.921,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.921,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.142,     3,Finish(2),before,   1,   0,   0,   0,   1
      16.142,     3,Finish(2), after,   1,   0,   0,   0,   0
      24.203,     1,  Arrival,before,   0,   0,   0,   0,   0
      24.203,     1,  Arrival, after,   2,   0,   0,   1,   0
      26.775,     5,Finish(1),before,   1,   0,   0,   1,   0
      26.775,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.225,     4,  Arrival,before,   1,   0,   0,   0,   1
      43.225,     4,  Arrival, after,   3,   0,   0,   1,   1
      45.049,     6,Finish(2),before,   2,   0,   0,   1,   1
      45.049,     6,Finish(2), after,   2,   0,   0,   1,   0
      52.944,     8,Finish(1),before,   1,   0,   0,   1,   0
      52.944,     8,Finish(1), after,   2,   0,   0,   0,   1
      72.291,     9,Finish(2),before,   1,   0,   0,   0,   1
      72.291,     9,Finish(2), after,   1,   0,   0,   0,   0
      72.568,     7,  Arrival,before,   0,   0,   0,   0,   0
      72.568,     7,  Arrival, after,   2,   0,   0,   1,   0
      79.160,    11,Finish(1),before,   1,   0,   0,   1,   0
      79.160,    11,Finish(1), after,   2,   0,   0,   0,   1
      94.813,    12,Finish(2),before,   1,   0,   0,   0,   1
      94.813,    12,Finish(2), after,   1,   0,   0,   0,   0
     103.072,    10,  Arrival,before,   0,   0,   0,   0,   0
     103.072,    10,  Arrival, after,   2,   0,   0,   1,   0
     105.261,    14,Finish(1),before,   1,   0,   0,   1,   0
     105.261,    14,Finish(1), after,   2,   0,   0,   0,   1
     121.075,    15,Finish(2),before,   1,   0,   0,   0,   1
     121.075,    15,Finish(2), after,   1,   0,   0,   0,   0
     157.760,    13,  Arrival,before,   0,   0,   0,   0,   0
     157.760,    13,  Arrival, after,   2,   0,   0,   1,   0
     166.298,    17,Finish(1),before,   1,   0,   0,   1,   0
