# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:53
# parameter: seed = 1896519
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      16.870,     2,Finish(1),before,   1,   0,   0,   1,   0
      16.870,     2,Finish(1), after,   2,   0,   0,   0,   1
      27.997,     3,Finish(2),before,   1,   0,   0,   0,   1
      27.997,     3,Finish(2), after,   1,   0,   0,   0,   0
      41.408,     1,  Arrival,before,   0,   0,   0,   0,   0
      41.408,     1,  Arrival, after,   2,   0,   0,   1,   0
      50.617,     5,Finish(1),before,   1,   0,   0,   1,   0
      50.617,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.839,     6,Finish(2),before,   1,   0,   0,   0,   1
      69.839,     6,Finish(2), after,   1,   0,   0,   0,   0
      95.016,     4,  Arrival,before,   0,   0,   0,   0,   0
      95.016,     4,  Arrival, after,   2,   0,   0,   1,   0
     114.749,     8,Finish(1),before,   1,   0,   0,   1,   0
     114.749,     8,Finish(1), after,   2,   0,   0,   0,   1
     122.793,     7,  Arrival,before,   1,   0,   0,   0,   1
     122.793,     7,  Arrival, after,   3,   0,   0,   1,   1
     129.460,     9,Finish(2),before,   2,   0,   0,   1,   1
     129.460,     9,Finish(2), after,   2,   0,   0,   1,   0
     142.022,    11,Finish(1),before,   1,   0,   0,   1,   0
     142.022,    11,Finish(1), after,   2,   0,   0,   0,   1
     157.138,    12,Finish(2),before,   1,   0,   0,   0,   1
     157.138,    12,Finish(2), after,   1,   0,   0,   0,   0
     157.440,    10,  Arrival,before,   0,   0,   0,   0,   0
     157.440,    10,  Arrival, after,   2,   0,   0,   1,   0
     167.844,    14,Finish(1),before,   1,   0,   0,   1,   0
     167.844,    14,Finish(1), after,   2,   0,   0,   0,   1
     182.570,    15,Finish(2),before,   1,   0,   0,   0,   1
     182.570,    15,Finish(2), after,   1,   0,   0,   0,   0
     189.771,    13,  Arrival,before,   0,   0,   0,   0,   0
     189.771,    13,  Arrival, after,   2,   0,   0,   1,   0
     193.756,    17,Finish(1),before,   1,   0,   0,   1,   0
