# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:55
# parameter: seed = 1896548
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.159,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.159,     2,Finish(1), after,   2,   0,   0,   0,   1
       8.469,     1,  Arrival,before,   1,   0,   0,   0,   1
       8.469,     1,  Arrival, after,   3,   0,   0,   1,   1
      17.789,     3,Finish(2),before,   2,   0,   0,   1,   1
      17.789,     3,Finish(2), after,   2,   0,   0,   1,   0
      19.688,     5,Finish(1),before,   1,   0,   0,   1,   0
      19.688,     5,Finish(1), after,   2,   0,   0,   0,   1
      39.108,     4,  Arrival,before,   1,   0,   0,   0,   1
      39.108,     4,  Arrival, after,   3,   0,   0,   1,   1
      39.556,     6,Finish(2),before,   2,   0,   0,   1,   1
      39.556,     6,Finish(2), after,   2,   0,   0,   1,   0
      45.372,     8,Finish(1),before,   1,   0,   0,   1,   0
      45.372,     8,Finish(1), after,   2,   0,   0,   0,   1
      63.858,     9,Finish(2),before,   1,   0,   0,   0,   1
      63.858,     9,Finish(2), after,   1,   0,   0,   0,   0
      80.955,     7,  Arrival,before,   0,   0,   0,   0,   0
      80.955,     7,  Arrival, after,   2,   0,   0,   1,   0
      85.708,    11,Finish(1),before,   1,   0,   0,   1,   0
      85.708,    11,Finish(1), after,   2,   0,   0,   0,   1
     101.485,    12,Finish(2),before,   1,   0,   0,   0,   1
     101.485,    12,Finish(2), after,   1,   0,   0,   0,   0
     118.189,    10,  Arrival,before,   0,   0,   0,   0,   0
     118.189,    10,  Arrival, after,   2,   0,   0,   1,   0
     124.931,    14,Finish(1),before,   1,   0,   0,   1,   0
     124.931,    14,Finish(1), after,   2,   0,   0,   0,   1
     142.645,    15,Finish(2),before,   1,   0,   0,   0,   1
     142.645,    15,Finish(2), after,   1,   0,   0,   0,   0
     165.653,    13,  Arrival,before,   0,   0,   0,   0,   0
     165.653,    13,  Arrival, after,   2,   0,   0,   1,   0
     172.778,    17,Finish(1),before,   1,   0,   0,   1,   0
