# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:02
# parameter: seed = 1896633
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.732,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.732,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.198,     1,  Arrival,before,   1,   0,   0,   0,   1
      16.198,     1,  Arrival, after,   3,   0,   0,   1,   1
      17.193,     3,Finish(2),before,   2,   0,   0,   1,   1
      17.193,     3,Finish(2), after,   2,   0,   0,   1,   0
      21.619,     5,Finish(1),before,   1,   0,   0,   1,   0
      21.619,     5,Finish(1), after,   2,   0,   0,   0,   1
      35.818,     6,Finish(2),before,   1,   0,   0,   0,   1
      35.818,     6,Finish(2), after,   1,   0,   0,   0,   0
      44.066,     4,  Arrival,before,   0,   0,   0,   0,   0
      44.066,     4,  Arrival, after,   2,   0,   0,   1,   0
      45.844,     8,Finish(1),before,   1,   0,   0,   1,   0
      45.844,     8,Finish(1), after,   2,   0,   0,   0,   1
      54.326,     7,  Arrival,before,   1,   0,   0,   0,   1
      54.326,     7,  Arrival, after,   3,   0,   0,   1,   1
      59.928,     9,Finish(2),before,   2,   0,   0,   1,   1
      59.928,     9,Finish(2), after,   2,   0,   0,   1,   0
      60.624,    11,Finish(1),before,   1,   0,   0,   1,   0
      60.624,    11,Finish(1), after,   2,   0,   0,   0,   1
      77.825,    12,Finish(2),before,   1,   0,   0,   0,   1
      77.825,    12,Finish(2), after,   1,   0,   0,   0,   0
      85.900,    10,  Arrival,before,   0,   0,   0,   0,   0
      85.900,    10,  Arrival, after,   2,   0,   0,   1,   0
      87.040,    14,Finish(1),before,   1,   0,   0,   1,   0
      87.040,    14,Finish(1), after,   2,   0,   0,   0,   1
     104.257,    15,Finish(2),before,   1,   0,   0,   0,   1
     104.257,    15,Finish(2), after,   1,   0,   0,   0,   0
     111.513,    13,  Arrival,before,   0,   0,   0,   0,   0
     111.513,    13,  Arrival, after,   2,   0,   0,   1,   0
     119.285,    17,Finish(1),before,   1,   0,   0,   1,   0
