# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:55
# parameter: seed = 1896545
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.739,     2,Finish(1),before,   1,   0,   0,   1,   0
      19.739,     2,Finish(1), after,   2,   0,   0,   0,   1
      34.257,     3,Finish(2),before,   1,   0,   0,   0,   1
      34.257,     3,Finish(2), after,   1,   0,   0,   0,   0
      48.290,     1,  Arrival,before,   0,   0,   0,   0,   0
      48.290,     1,  Arrival, after,   2,   0,   0,   1,   0
      51.513,     5,Finish(1),before,   1,   0,   0,   1,   0
      51.513,     5,Finish(1), after,   2,   0,   0,   0,   1
      58.133,     4,  Arrival,before,   1,   0,   0,   0,   1
      58.133,     4,  Arrival, after,   3,   0,   0,   1,   1
      58.814,     8,Finish(1),before,   2,   0,   0,   1,   1
      58.814,     8,Finish(1), after,   2,   0,   1,   0,   1
      68.371,     6,Finish(2),before,   1,   0,   1,   0,   1
      68.371,     6,Finish(2), after,   2,   0,   0,   0,   1
      85.283,     7,  Arrival,before,   1,   0,   0,   0,   1
      85.283,     7,  Arrival, after,   3,   0,   0,   1,   1
      87.050,     9,Finish(2),before,   2,   0,   0,   1,   1
      87.050,     9,Finish(2), after,   2,   0,   0,   1,   0
      87.524,    11,Finish(1),before,   1,   0,   0,   1,   0
      87.524,    11,Finish(1), after,   2,   0,   0,   0,   1
     102.387,    10,  Arrival,before,   1,   0,   0,   0,   1
     102.387,    10,  Arrival, after,   3,   0,   0,   1,   1
     104.938,    12,Finish(2),before,   2,   0,   0,   1,   1
     104.938,    12,Finish(2), after,   2,   0,   0,   1,   0
     107.216,    14,Finish(1),before,   1,   0,   0,   1,   0
     107.216,    14,Finish(1), after,   2,   0,   0,   0,   1
     125.373,    15,Finish(2),before,   1,   0,   0,   0,   1
     125.373,    15,Finish(2), after,   1,   0,   0,   0,   0
     144.976,    13,  Arrival,before,   0,   0,   0,   0,   0
     144.976,    13,  Arrival, after,   2,   0,   0,   1,   0
     157.758,    17,Finish(1),before,   1,   0,   0,   1,   0
