# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:00
# parameter: seed = 1896615
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.847,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.847,     2,Finish(1), after,   2,   0,   0,   0,   1
      12.371,     3,Finish(2),before,   1,   0,   0,   0,   1
      12.371,     3,Finish(2), after,   1,   0,   0,   0,   0
      15.126,     1,  Arrival,before,   0,   0,   0,   0,   0
      15.126,     1,  Arrival, after,   2,   0,   0,   1,   0
      42.802,     5,Finish(1),before,   1,   0,   0,   1,   0
      42.802,     5,Finish(1), after,   2,   0,   0,   0,   1
      61.209,     6,Finish(2),before,   1,   0,   0,   0,   1
      61.209,     6,Finish(2), after,   1,   0,   0,   0,   0
      62.216,     4,  Arrival,before,   0,   0,   0,   0,   0
      62.216,     4,  Arrival, after,   2,   0,   0,   1,   0
      80.295,     7,  Arrival,before,   1,   0,   0,   1,   0
      80.295,     7,  Arrival, after,   2,   1,   0,   1,   0
      80.820,     8,Finish(1),before,   1,   1,   0,   1,   0
      80.820,     8,Finish(1), after,   3,   0,   0,   1,   1
      86.570,    10,Finish(1),before,   2,   0,   0,   1,   1
      86.570,    10,Finish(1), after,   2,   0,   1,   0,   1
      92.037,    11,Finish(2),before,   1,   0,   1,   0,   1
      92.037,    11,Finish(2), after,   2,   0,   0,   0,   1
     105.377,    12,Finish(2),before,   1,   0,   0,   0,   1
     105.377,    12,Finish(2), after,   1,   0,   0,   0,   0
     135.532,     9,  Arrival,before,   0,   0,   0,   0,   0
     135.532,     9,  Arrival, after,   2,   0,   0,   1,   0
     136.639,    14,Finish(1),before,   1,   0,   0,   1,   0
     136.639,    14,Finish(1), after,   2,   0,   0,   0,   1
     150.387,    15,Finish(2),before,   1,   0,   0,   0,   1
     150.387,    15,Finish(2), after,   1,   0,   0,   0,   0
     183.481,    13,  Arrival,before,   0,   0,   0,   0,   0
     183.481,    13,  Arrival, after,   2,   0,   0,   1,   0
     198.887,    16,  Arrival,before,   1,   0,   0,   1,   0
