# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896617
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.405,     2,Finish(1),before,   1,   0,   0,   1,   0
      10.405,     2,Finish(1), after,   2,   0,   0,   0,   1
      30.195,     3,Finish(2),before,   1,   0,   0,   0,   1
      30.195,     3,Finish(2), after,   1,   0,   0,   0,   0
      52.578,     1,  Arrival,before,   0,   0,   0,   0,   0
      52.578,     1,  Arrival, after,   2,   0,   0,   1,   0
      79.163,     5,Finish(1),before,   1,   0,   0,   1,   0
      79.163,     5,Finish(1), after,   2,   0,   0,   0,   1
      81.533,     4,  Arrival,before,   1,   0,   0,   0,   1
      81.533,     4,  Arrival, after,   3,   0,   0,   1,   1
      85.722,     8,Finish(1),before,   2,   0,   0,   1,   1
      85.722,     8,Finish(1), after,   2,   0,   1,   0,   1
      96.871,     6,Finish(2),before,   1,   0,   1,   0,   1
      96.871,     6,Finish(2), after,   2,   0,   0,   0,   1
     111.502,     9,Finish(2),before,   1,   0,   0,   0,   1
     111.502,     9,Finish(2), after,   1,   0,   0,   0,   0
     125.409,     7,  Arrival,before,   0,   0,   0,   0,   0
     125.409,     7,  Arrival, after,   2,   0,   0,   1,   0
     134.798,    11,Finish(1),before,   1,   0,   0,   1,   0
     134.798,    11,Finish(1), after,   2,   0,   0,   0,   1
     145.625,    10,  Arrival,before,   1,   0,   0,   0,   1
     145.625,    10,  Arrival, after,   3,   0,   0,   1,   1
     152.059,    12,Finish(2),before,   2,   0,   0,   1,   1
     152.059,    12,Finish(2), after,   2,   0,   0,   1,   0
     156.062,    14,Finish(1),before,   1,   0,   0,   1,   0
     156.062,    14,Finish(1), after,   2,   0,   0,   0,   1
     161.234,    13,  Arrival,before,   1,   0,   0,   0,   1
     161.234,    13,  Arrival, after,   3,   0,   0,   1,   1
     169.131,    15,Finish(2),before,   2,   0,   0,   1,   1
     169.131,    15,Finish(2), after,   2,   0,   0,   1,   0
     173.583,    16,  Arrival,before,   1,   0,   0,   1,   0
