time,total_ships,harbour_ships
80,1.2,0.1
160,1.0,0.0
240,1.6363636363636365,0.2727272727272727
320,1.2222222222222223,0.1111111111111111
400,1.0,0.0
480,0.7142857142857143,0.0
560,0.5714285714285714,0.0
640,1.2857142857142858,0.14285714285714285
720,0.6,0.0
800,0.7142857142857143,0.0
880,1.3333333333333333,0.0
960,0.6666666666666666,0.0
1040,1.0,0.0
1120,0.5714285714285714,0.0
1200,0.6666666666666666,0.0
1280,0.75,0.0
1360,0.875,0.0
1440,1.2857142857142858,0.14285714285714285
1520,1.25,0.0
1600,1.2222222222222223,0.1111111111111111
1680,0.6666666666666666,0.0
1760,1.0,0.0
1840,1.25,0.125
1920,0.875,0.0
2000,0.6666666666666666,0.0
2080,1.2,0.1
2160,0.875,0.0
2240,1.5454545454545454,0.09090909090909091
2320,2.3333333333333335,0.16666666666666666
2400,2.6666666666666665,0.2222222222222222
2480,2.8333333333333335,1.1666666666666667
2560,0.875,0.125
2640,0.6666666666666666,0.0
2720,1.2,0.1
2800,1.4285714285714286,0.14285714285714285
2880,1.3,0.2
2960,0.8571428571428571,0.0
3040,1.0,0.0
3120,0.6666666666666666,0.0
3200,1.0,0.0
3280,0.5,0.0
3360,1.4444444444444444,0.0
3440,1.625,0.25
3520,1.2,0.2
3600,1.1428571428571428,0.14285714285714285
3680,1.0,0.0
3760,0.6666666666666666,0.0
3840,1.0,0.125
3920,1.125,0.0
4000,1.6363636363636365,0.09090909090909091
4080,1.1,0.0
4160,1.75,0.4166666666666667
4240,1.375,0.125
4320,1.2222222222222223,0.1111111111111111
4400,1.1428571428571428,0.14285714285714285
4480,1.1,0.1
4560,1.25,0.125
4640,1.2857142857142858,0.14285714285714285
4720,0.75,0.0
4800,0.8571428571428571,0.0
4880,1.2222222222222223,0.1111111111111111
4960,1.5555555555555556,0.1111111111111111
5040,1.6666666666666667,0.3333333333333333
5120,1.0,0.25
5200,1.2857142857142858,0.14285714285714285
5280,0.875,0.0
5360,0.6666666666666666,0.0
5440,0.7142857142857143,0.0
